,Date,AppID,AppName,Country,Version,Author,Rating,Title,Review,Title Review,Detected Language,content,issue,syn,issue_vio_id,sentiment,Age,Disability,Domain_Specific,Emotional,Gender,Language,Location,Privacy,Socio_economic_Status
114,3/23/20 22:34,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.20,GlucoManiac,1,שלמה,"נראה שלא תומך בכל דגמי האייפון.
לא עובד באייפון e ובאייפון 7.
נשאר תקוע על המסך הראשון ולא נותן תוצאה.
בשרותי המיקום - לא מופיע ברשימת האפליקציות שמשתמשות בשרותי מיקום.
במסך הראשון יש הערה על הצורך בהפעלת שרותי מיקום.
בהגדרות הכלליות - שרותי המיקום מופעלים.","Shlomo does not seem to support all iPhone models.
Does not work on iPhone e and iPhone 7.
Stays stuck on the first screen and gives no result.
In location services - does not appear in the list of applications that use location services.
The first screen has a note on the need to enable location services.
In the general settings - the location services are activated.",he,Shlomo does not seem to support all iPhone models  Does not work on iPhone e and iPhone    Stays stuck on the first screen and gives no result  In location services   does not appear in the list of applications that use location services  The first screen has a note on the need to enable location services  In the general settings   the location services are activated ,"Domain_Specific, Privacy","locat, servic, servic, locat, model, applic",0.157894737,Negative,,,1,0,,0,0,1,0
115,3/23/20 22:12,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.20,Qiwy42,1,G,האפליקציה לא עובדת בטלפון שלי. אייפון 5se - האפליקציה לכאורה מצריכה מסך גדול יותר. לכן כשנפתח לי המסך של לסמן אישור על שימוש בשירותי מיקום - אין לי אפשרות להמשיך והמסך תקוע. יש לזה פתרון ?,G The app does not work on my phone. IPhone 5se - The app apparently requires a larger screen. So when the screen of confirming use of location services opens for me - I have no option to continue and the screen is stuck. Is there a solution to this?,he,G The app does not work on my phone  IPhone  se   The app apparently requires a larger screen  So when the screen of confirming use of location services opens for me   I have no option to continue and the screen is stuck  Is there a solution to this ,"Domain_Specific, Privacy","locat, servic, servic, locat",0.173913043,Negative,,,1,0,,0,0,1,0
116,3/23/20 20:55,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.20,kdidicnwj,5,אנונימי,"ב-iPhone SE מראה רק מסך פתיחה, אין שום אפשרות להתקדם ולאשר הרשאות מיקום וכו׳.",Anonymous in iPhone SE only shows a home screen  there is no possibility to proceed and confirm location permissions  etc.,he,Anonymous in iPhone SE only shows a home screen  there is no possibility to proceed and confirm location permissions  etc ,"Domain_Specific, Privacy","locat, locat",0.153846154,Negative,,,1,0,,0,0,1,0
119,3/23/20 20:29,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.20,gkretzu,1,אפליקציה,לא עובד. ניראה תקועה בנתונים של לפני כמה שעות.,Application not working. Looks stuck in data from a few hours ago.,he,Application not working  Looks stuck in data from a few hours ago ,"Domain_Specific, Privacy","data, applic",0.285714286,Positive,,,1,0,,0,0,1,0
120,3/23/20 20:15,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.20,IRINA AYZENBERG,1,התקנה ב iphone,לא ניתן להתקין את היישום ב- Iphone SE (גודל קטן) בשום שפה.,Installation on iphone The application can not be installed on Iphone SE (small size) in any language.,he,Installation on iphone The application can not be installed on Iphone SE  small size  in any language ,"Domain_Specific, Language","languag, applic",0.2,Neutral,,,1,0,,1,0,0,0
121,3/23/20 19:48,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.20,putagold,1,לא מותאם לאייפון SE,אחרי סימון v לא רואים את לחצן אישור בתחתית המסך.,Not compatible with iPhone SE after marking v Do not see the OK button at the bottom of the screen.,he,Not compatible with iPhone SE after marking v Do not see the OK button at the bottom of the screen ,Domain_Specific,"bottom, button",0.2,Negative,,,1,0,,0,0,0,0
125,3/23/20 17:56,1503224314,המגן - אפליקציה למלחמה בקורונה,sg,1.0.20,2019Bla,1,אפליקציה לא עובדת כשורה,"האפליקציה לא ממש מגיבה. בהתקנה על אייפון Xs Max ההתקנה עברה בשלום. באייפון של אשתי (8) יש בעייה עם התאמת המסך - האפליקציה לא משתמשת בכל המסך והחלק התחתון של טקסט ״גזור״. באייפון 7 אי אפשר להתקין כלל.
חבל - אפליקציה חשובה.
מקווה שתוכלו לעדכן את הגרסה בהקדם.","App not working properly The app is not really responding. When installing on the iPhone Xs Max the installation went smoothly. My wife's iPhone (8) has a problem adjusting the screen - the app does not use the entire screen and the bottom of the ""cut"" text. It is not possible to install at all on the iPhone 7.
Too bad - an important app.
Hope you can update the version soon.",he,App not working properly The app is not really responding  When installing on the iPhone Xs Max the installation went smoothly  My wife s iPhone     has a problem adjusting the screen   the app does not use the entire screen and the bottom of the  cut  text  It is not possible to install at all on the iPhone    Too bad   an important app  Hope you can update the version soon ,Domain_Specific,"respond, import, bottom",0.083333333,Negative,,,1,0,,0,0,0,0
126,3/23/20 17:28,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.20,ישראל שיינרט,2,ישראל,"באייפון 7 צריך ללחוץ אנשהו על כפתור נסתר משמאל לגלגל השיניים כדי להמשיך. 
השתמשתי גם בפונט מינימלי.","Israel on the iPhone 7 has to press a hidden button to the left of the gear to continue somewhere.
I also used a minimal font.",he,Israel on the iPhone   has to press a hidden button to the left of the gear to continue somewhere  I also used a minimal font ,"Domain_Specific, Location","israel, button",0.153846154,Neutral,,,1,0,,0,1,0,0
127,3/23/20 17:02,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.20,Mmt4742,1,לא עובדת,האפליקציה נתקעת בשלב של זיהוי המקום 🤷🏻‍♀️,The app does not work and gets stuck in the location detection stage 🤷🏻‍♀️,he,The app does not work and gets stuck in the location detection stage      ,"Domain_Specific, Privacy","locat, locat",0.25,Negative,,,1,0,,0,0,1,0
129,3/23/20 16:15,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.20,רונידניאל,1,רוני כרמיל,"אי אפשר להתקין. יש לי אייפון 7 עדכון ios 13.3.1 אחרי שמקישים התחלה ואז מסמנים שמסכימים לתנאים זה לא מתקדם יותר
לאניתן גם לעדכן מיקום כי כשנכנסים בהגדרות למגן אין בכלל אופצית המיקום
חבל, העברתי להמון משתמשים ורק אצלי לא עובד 😢😢😢😢😢","Roni Carmil cannot be installed. I have an iPhone 7 update ios 13.3.1 after clicking start and then marking that agree to the terms it is no longer advanced
It is also possible to update a location because when entering the protector settings there is no location option at all
Too bad  I transferred to a lot of users and only I do not work 😢😢😢😢😢",he,Roni Carmil cannot be installed  I have an iPhone   update ios        after clicking start and then marking that agree to the terms it is no longer advanced It is also possible to update a location because when entering the protector settings there is no location option at all Too bad  I transferred to a lot of users and only I do not work      ,"Domain_Specific, Privacy","locat, enter, locat, protector",0.137931034,Negative,,,1,0,,0,0,1,0
132,3/23/20 15:28,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.20,qervo,1,Qervo,אפליקציה עוקפת בג״ץ כאשר למעשה בג״ץ קבע שאסור לממשלה ולשב״כ לעקוב אחרי תושבים אלא לאחר שתוקם וועדה בכנסת שתאשר או לא ואם כן תדאג לפקח על המעקב! אינני מבין איך חברת אפל אישרה אפליקציה זו שמנוגדת לחוק בישראל כרגע ופוגעת בזכויות הפרט!!!,Qervo application bypasses the High Court  when in fact the High Court ruled that the government and the GSS are not allowed to monitor residents unless a committee is established in the Knesset that approves or not and if so takes care of monitoring! I do not understand how Apple approved this application  which is against the law in Israel at the moment and violates the rights of the individual !!!,he,Qervo application bypasses the High Court  when in fact the High Court ruled that the government and the GSS are not allowed to monitor residents unless a committee is established in the Knesset that approves or not and if so takes care of monitoring  I do not understand how Apple approved this application  which is against the law in Israel at the moment and violates the rights of the individual    ,"Domain_Specific, Location","israel, approv, applic",0.09375,Positive,,,1,0,,0,1,0,0
133,3/23/20 15:18,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.20,חושבת בהגיון,1,לא יעילה,מה זה נותן עוזר לי שתעדכנו אותי אחרי שהייתי באיזור הנגוע ???!!! אישית לא מעוניינת לגלות שהייתי במקום נגוע ואז לסגור את עצמי לשבועיים עם חשש ואולי נדבקתי .  תסמנו אזורים נגועים ופשוט לא נגיע לשם וכך נמנע מלחלות ולהדביק .,Ineffective what does it give helps me to update me after I was in the infected area ??? !!! Personally not interested in finding out I was in an infected place and then shutting myself down for two weeks with apprehension and maybe getting infected. You will mark infected areas and we will simply not get there and thus avoid getting sick and sticking.,he,Ineffective what does it give helps me to update me after I was in the infected area         Personally not interested in finding out I was in an infected place and then shutting myself down for two weeks with apprehension and maybe getting infected  You will mark infected areas and we will simply not get there and thus avoid getting sick and sticking ,"Emotional, Location","sick, area",0.068965517,Negative,,,0,1,,0,1,0,0
139,3/23/20 14:47,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.20,א.י.י,1,א.י.י,נתקעת ברגע שמסמנים את תיבת הסימון הראשונה לאישור התקנון.,AI gets stuck as soon as the first checkbox for approving the bylaws is checked.,he,AI gets stuck as soon as the first checkbox for approving the bylaws is checked ,Domain_Specific,approv,0.111111111,Negative,,,1,0,,0,0,0,0
140,3/23/20 14:43,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.20,צר49,1,צביקה,לא מגיבה לאחר התקנה,Zvika does not respond after installation,he,Zvika does not respond after installation,Domain_Specific,respond,0.25,Neutral,,,1,0,,0,0,0,0
143,3/23/20 14:28,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.20,לנה1,1,ל,לא הצלחתי להפעיל את האפליקציה בתצוגה מוגדלת האיפון  7- העברתי לתצוגה רגילה כדי להפעיל אותה- צריך להתאים את התכנה לכול גודל תצוגה,I was not able to run the app in the enlarged view of the iPhone 7- I switched to a normal view to activate it - the software needs to be adapted to any size of display,he,I was not able to run the app in the enlarged view of the iPhone    I switched to a normal view to activate it   the software needs to be adapted to any size of display,Domain_Specific,"display, run, enlarg, adapt, normal",0.3125,Neutral,,,1,0,,0,0,0,0
146,3/23/20 13:34,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.20,דליה מ,4,דליה מור,"הבעיה שיש הרבה אנשים שלא יודעים אם הם חולים
ומי שכן חולה חייב להיות בבידוד
במה זה יכול לעזור? אלא אם הם מפרים את הבידוד
תודה","Dalia Moore The problem is that there are a lot of people who do not know if they are sick
And whoever is sick must be in isolation
How can this help? Unless they violate the isolation
Thanks",he,Dalia Moore The problem is that there are a lot of people who do not know if they are sick And whoever is sick must be in isolation How can this help  Unless they violate the isolation Thanks,Emotional,sick,0.0625,Negative,,,0,1,,0,0,0,0
148,3/23/20 13:23,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.20,eliwwqq,1,אלי,לבת שלי עובד אייפון אצלי לא עובד לאחר סימון אישור תנאים,Eli and my daughter have an iPhone that does not work for me after marking the approval of conditions,he,Eli and my daughter have an iPhone that does not work for me after marking the approval of conditions,Domain_Specific,approv,0.125,Positive,,,1,0,,0,0,0,0
154,3/23/20 11:44,1503224314,המגן - אפליקציה למלחמה בקורונה,ru,1.0.20,Алексей537 (🇷🇺Ульяновск),5,Все баги починили!,"Отличная идея и реализация :-)
Прошлые местоположения не доступны приложению согласно политики безопасности apple.","All bugs were fixed! Great idea and implementation :-)
Past locations are not available to the app per apple's security policy.",ru,All bugs were fixed  Great idea and implementation     Past locations are not available to the app per apple s security policy ,"Domain_Specific, Privacy","locat, secur, secur, locat",0.307692308,Positive,,,1,0,,0,0,1,0
155,3/23/20 11:37,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.20,The only...,1,יהודה,לאחר סימון בתיבה שקראתי ומסכים לתנאי השרות האפליקציה לא מתקדמת ותקועה במסך הזה.,Judah after marking in the box I read and agree to the terms of service the application is not advanced and stuck on this screen.,he,Judah after marking in the box I read and agree to the terms of service the application is not advanced and stuck on this screen ,Domain_Specific,"servic, servic, applic",0.272727273,Positive,,,1,0,,0,0,0,0
156,3/23/20 11:21,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.20,shnegurochka,1,לא עובדת,"לא עובדת על IPhone 
בעברית התוכנה לא נותנת להתקדם אחרי סימון v בקבלת תנאים (לא מופיע כפתור המשך) ובאנגלית ורוסית, הטקסט חתוך ומתוח על פני המסך), אין כפתורים בכלל.","Does not work does not work on IPhone
In Hebrew the software does not allow progress after marking v in accepting conditions (no continuation button appears) and in English and Russian  the text is cut and stretched across the screen)  there are no buttons at all.",he,Does not work does not work on IPhone In Hebrew the software does not allow progress after marking v in accepting conditions  no continuation button appears  and in English and Russian  the text is cut and stretched across the screen   there are no buttons at all ,"Domain_Specific, Language","hebrew, english, russian, button",0.16,Negative,,,1,0,,1,0,0,0
161,3/23/20 10:39,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.20,Itzhack,4,יצחק פולצק,"עובד אצלי עם איפון 11 לא עובד עם איפון 6s למרות ששניהם על IOS13 זה נתקע בשלב שצריך לסמן v בקוביה שאני מאשר שירותי מיקום לא ממשיך אחרי זה כאמור באיפון 11 לא היתה בעייה. מחכה לתגובה 
בתודה איציק פולצ׳ק","Yitzhak Poltzak works for me with iPhone 11 does not work with iPhone 6s even though they are both on IOS13 it gets stuck at the point where I have to mark v in the cube that I confirm location services do not continue after that as stated in iPhone 11 there was no problem. Waiting for a response
Thanks Itzik Polchek",he,Yitzhak Poltzak works for me with iPhone    does not work with iPhone  s even though they are both on IOS   it gets stuck at the point where I have to mark v in the cube that I confirm location services do not continue after that as stated in iPhone    there was no problem  Waiting for a response Thanks Itzik Polchek,"Domain_Specific, Privacy","locat, servic, servic, locat",0.142857143,Positive,,,1,0,,0,0,1,0
162,3/23/20 10:29,1503224314,המגן - אפליקציה למלחמה בקורונה,ru,1.0.20,Dw18exdva,1,Report,Application is not scaling at iPhone SE. It’s stopping on the first screen., Report Application is not scaling at iPhone SE. It’s stopping on the first screen. ,en, Report Application is not scaling at iPhone SE  It s stopping on the first screen  ,Domain_Specific,applic,0.125,Negative,,,1,0,,0,0,0,0
164,3/23/20 10:15,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.20,סוניה58,2,סוניה,"לא עובד עם אייפון 8, לא ניתן להגיע לסוף ההגדרות כדי לאשר שימוש במיקום.",Sonia does not work with iPhone 8  it is not possible to reach the end of the settings to confirm the use of the location.,he,Sonia does not work with iPhone    it is not possible to reach the end of the settings to confirm the use of the location ,"Domain_Specific, Privacy","locat, locat",0.181818182,Neutral,,,1,0,,0,0,1,0
167,3/23/20 9:31,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.20,Vashek2,1,אין גלילה במסכי היישומון,"היישומון לא עובד בטלפון שלי iPhone SE. מסכי התצוגה של היישומון ארוכים יותר מהצג של המכשיר ובגלל שאין גלילה, אני לא מגיע לכפתורי האישור שבתחתית הצג.",No scrolling on the widget screens The widget does not work on my iPhone SE phone. The widget's display screens are longer than the device's monitor and because there is no scrolling  I do not reach the confirmation buttons at the bottom of the monitor.,he,No scrolling on the widget screens The widget does not work on my iPhone SE phone  The widget s display screens are longer than the device s monitor and because there is no scrolling  I do not reach the confirmation buttons at the bottom of the monitor ,Domain_Specific,"display, bottom, button",0.136363636,Negative,,,1,0,,0,0,0,0
170,3/23/20 9:09,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.20,זוזו חלאסטרה,1,א.א,"לא מצליח להתקין
 חלק מהכפתורים מוסתרים ואי אפשר להתקדם בהגדרות","AA is unable to install
 Some of the buttons are hidden and it is not possible to advance in the settings",he,AA is unable to install  Some of the buttons are hidden and it is not possible to advance in the settings,Domain_Specific,button,0.125,Neutral,,,1,0,,0,0,0,0
172,3/23/20 8:40,1503224314,המגן - אפליקציה למלחמה בקורונה,us,1.0.20,RoniTall,1,Doesn’t work on iOS 13.3.1 on iPhone 8,"Doesn’t work, get stuck in both Hebrew and English, which are not same btw. English GUI isn’t responsive and doesn’t fit screen size. Hebrew screen doesn’t work either and get stuck after checking confirmation of terms.", Doesn’t work on iOS 13.3.1 on iPhone 8 Doesn’t work  get stuck in both Hebrew and English  which are not same btw. English GUI isn’t responsive and doesn’t fit screen size. Hebrew screen doesn’t work either and get stuck after checking confirmation of terms. ,en, Doesn t work on iOS        on iPhone   Doesn t work  get stuck in both Hebrew and English  which are not same btw  English GUI isn t responsive and doesn t fit screen size  Hebrew screen doesn t work either and get stuck after checking confirmation of terms  ,Language,"hebrew, english",0.083333333,Positive,,,0,0,,1,0,0,0
176,3/23/20 8:02,1503224314,המגן - אפליקציה למלחמה בקורונה,us,1.0.20,Eladm93,1,אפליקציה של השבכ,אפליקציה של השבכ למי שתהה  עוד דרך לעקוב אחרי אנשים ולהיכנס להם לטלפון,The GSS app The GSS app For those who are wondering another way to follow people and log in to their phone,he,The GSS app The GSS app For those who are wondering another way to follow people and log in to their phone,Domain_Specific,follow,0.090909091,Neutral,,,1,0,,0,0,0,0
178,3/23/20 7:59,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.20,סבא בבה,1,בני,"לא עובד באייפון, נתקע באישור התנאים",My son does not work on the iPhone  gets stuck in approving the terms,he,My son does not work on the iPhone  gets stuck in approving the terms,Domain_Specific,approv,0.125,Negative,,,1,0,,0,0,0,0
179,3/23/20 7:41,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.20,Eyal. L,3,אין התאמה למכשירים iPone 5/ SE,"אני לא מצליח להפעיל את האפליקציה.
מגיע למסך מסויים של אישור וזהו..
ככל הנראה אני לא מצליח לראות את כל התוכן.
דבר נוסף הוא, אני לא רואה את האופציה לתת לאפליקציה שירות מיקום.","Not compatible with iPone 5 / SE devices I can't run the app.
Reaches a certain screen of confirmation and that's it ..
I probably can't see all the content.
Another thing is  I do not see the option to give the app a location service.",he,Not compatible with iPone     SE devices I can t run the app  Reaches a certain screen of confirmation and that s it    I probably can t see all the content  Another thing is  I do not see the option to give the app a location service ,"Domain_Specific, Privacy","locat, servic, servic, locat, run",0.238095238,Positive,,,1,0,,0,0,1,0
183,3/23/20 7:12,1503224314,המגן - אפליקציה למלחמה בקורונה,fr,1.0.20,Evelyne25,3,Language il n'y a pas le français,Il n'y a pas le français,Language there is no French There is no French,fr,Language there is no French There is no French,Language,"french, languag",0.666666667,Negative,,,0,0,,1,0,0,0
184,3/23/20 7:10,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.20,دحي يخي مبو,1,מוהנד,לא עובד באיפון אין אפשריות להפעיל את המיקום,Mohand does not work on iPhone Unable to activate location,he,Mohand does not work on iPhone Unable to activate location,"Domain_Specific, Privacy","locat, locat",0.285714286,Neutral,,,1,0,,0,0,1,0
185,3/23/20 7:10,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.20,חמי ר,1,מנחם,אייפון -לא עובר את שלב אישור המיקום,Menachem iPhone - does not pass the position approval stage,he,Menachem iPhone   does not pass the position approval stage,Domain_Specific,approv,0.142857143,Positive,,,1,0,,0,0,0,0
187,3/23/20 6:52,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.20,shalevsa,1,לא עובד באייפון,נתקע במסך הגדרות מיקום,Not working on iPhone stuck in location settings screen,he,Not working on iPhone stuck in location settings screen,"Domain_Specific, Privacy","locat, locat",0.333333333,Negative,,,1,0,,0,0,1,0
188,3/23/20 6:45,1503224314,המגן - אפליקציה למלחמה בקורונה,us,1.0.20,Savtananda,1,Not ready yet!,"In English, on my iPhone 6s, iOS 13.3.1, the page exceeds the dimensions of the display, and it can not be scrolled or shrunk. That means that I can not access the “accept terms” box in order to continue. In Hebrew, the “accept terms” page does display properly, so I check mark the box, and then...  nothing happens. How do I continue?", Not ready yet! In English  on my iPhone 6s  iOS 13.3.1  the page exceeds the dimensions of the display  and it can not be scrolled or shrunk. That means that I can not access the “accept terms” box in order to continue. In Hebrew  the “accept terms” page does display properly  so I check mark the box  and then...  nothing happens. How do I continue? ,en, Not ready yet  In English  on my iPhone  s  iOS         the page exceeds the dimensions of the display  and it can not be scrolled or shrunk  That means that I can not access the  accept terms  box in order to continue  In Hebrew  the  accept terms  page does display properly  so I check mark the box  and then     nothing happens  How do I continue  ,"Domain_Specific, Language","hebrew, english, display, order",0.129032258,Negative,,,1,0,,1,0,0,0
189,3/23/20 6:36,1503224314,המגן - אפליקציה למלחמה בקורונה,us,1.0.20,Jiffy2,1,Doesn’t work on iPhone 7.,The bottom part of the screen is cut off so you can’t complete the registration.  Such a simple thing to get right., Doesn’t work on iPhone 7. The bottom part of the screen is cut off so you can’t complete the registration.  Such a simple thing to get right. ,en, Doesn t work on iPhone    The bottom part of the screen is cut off so you can t complete the registration   Such a simple thing to get right  ,Domain_Specific,bottom,0.083333333,Negative,,,1,0,,0,0,0,0
193,3/23/20 6:16,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.20,MaKoreAhi,3,לא נותן חלונית של אפשרות מיקום לסימון,האפליקציה לא מופיעה ברשימת המיקומים לסימון פתיחה בכלל. מה נסגר מפתחים??,Does not give a panel of the option to mark the app does not appear in the list of locations to mark open at all. What closes developers ??,he,Does not give a panel of the option to mark the app does not appear in the list of locations to mark open at all  What closes developers   ,"Domain_Specific, Privacy","locat, locat",0.142857143,Neutral,,,1,0,,0,0,1,0
195,3/23/20 6:00,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.20,Ns Photos,1,נעם,נתקע באייפון במסך של המיקום,Noam gets stuck in the iPhone on the location screen,he,Noam gets stuck in the iPhone on the location screen,"Domain_Specific, Privacy","locat, locat",0.333333333,Negative,,,1,0,,0,0,1,0
196,3/23/20 5:54,1503224314,המגן - אפליקציה למלחמה בקורונה,ru,1.0.20,Udivimenia,1,Не рабочее приложение,"Приложение для iPhone не адаптированно нормально, при переключении на разные языки формата экрана меняется-на русском не вижу половины, на английском не вижу процентов 20, от того, что есть на иврите. С экрана о постоянной геолокации никуда не могу переключиться ни на каком языке.",Not working application The application for the iPhone is not adapted normally  when switching to different languages  the screen format changes - in Russian I do not see half  in English I do not see 20 percent of what is in Hebrew. I can't switch anywhere from the permanent geolocation screen in any language.,ru,Not working application The application for the iPhone is not adapted normally  when switching to different languages  the screen format changes   in Russian I do not see half  in English I do not see    percent of what is in Hebrew  I can t switch anywhere from the permanent geolocation screen in any language ,"Domain_Specific, Language","hebrew, english, russian, languag, adapt, normal, applic",0.269230769,Neutral,,,1,0,,1,0,0,0
197,3/23/20 5:37,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.20,Antonshlf,1,נתקע באישור מיקום. אייפון 6s,נתקע באישור מיקום. אייפון 6s,Stuck in location confirmation. IPhone 6s gets stuck in location confirmation. IPhone 6s,he,Stuck in location confirmation  IPhone  s gets stuck in location confirmation  IPhone  s,"Domain_Specific, Privacy","locat, locat",0.222222222,Negative,,,1,0,,0,0,1,0
201,3/23/20 5:19,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.20,cobra israel,5,Bibi,"האפליקציה הכי טובה עד היום, עובדת נהדר ללא בעיות תודה רבה לממשלת ישראל ובמיוחד לעומד בראשה.",Bibi The best app to date  works great without problems Thank you very much to the Israeli government and especially to its leader.,he,Bibi The best app to date  works great without problems Thank you very much to the Israeli government and especially to its leader ,Domain_Specific,leader,0.066666667,Positive,,,1,0,,0,0,0,0
203,3/23/20 5:12,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.20,dimitry83,5,מצוין,"עובד על אייפון 6s
מחליף בקלות בין 5 השפות
אפליקציה חשוב בשלבי פיתוח אז קחו נשימה ותנו לה הזדמנות","Excellent works on iPhone 6s
Easily switches between 5 languages
An app is important in the development stages so take a breath and give it a try",he,Excellent works on iPhone  s Easily switches between   languages An app is important in the development stages so take a breath and give it a try,"Domain_Specific, Language","languag, import",0.142857143,Positive,,,1,0,,1,0,0,0
207,3/23/20 2:07,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.20,יונתנוס,3,יונתנוס,יש בעיה עם התצוגה באייפון SE. לא ניתן להתקדם במסכי ההתחלה כי כפתור האישור בתחתית המסך מוסתר.,Jonathan has a problem with the display in the iPhone SE. It is not possible to advance on the start screens because the confirmation button at the bottom of the screen is hidden.,he,Jonathan has a problem with the display in the iPhone SE  It is not possible to advance on the start screens because the confirmation button at the bottom of the screen is hidden ,Domain_Specific,"display, bottom, button",0.2,Negative,,,1,0,,0,0,0,0
208,3/23/20 2:03,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.20,אבבבבב,1,א,"לא עובד. 
האפליקציה לא מבקשת אישור להשתמש במיקום בהגדרות של האייפון","A. does not work.
The app does not ask for permission to use the location in the iPhone's settings",he,A  does not work  The app does not ask for permission to use the location in the iPhone s settings,"Domain_Specific, Privacy","locat, locat",0.2,Neutral,,,1,0,,0,0,1,0
210,3/23/20 0:53,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.20,אכעןהיננ,1,נתקע בעמוד ה״מיקום״,לאמיתו להתקדם ב אייפון,"Stuck on the ""location"" page to actually progress on the iPhone",he,Stuck on the  location  page to actually progress on the iPhone,"Domain_Specific, Privacy","locat, locat",0.333333333,Positive,,,1,0,,0,0,1,0
216,3/22/20 22:53,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.20,Lemming7,1,לא שמיש על iPhone SE,האפליקציה לא הותאמה למסכים קטנים,Not usable on iPhone SE The app was not adapted for small screens,he,Not usable on iPhone SE The app was not adapted for small screens,Domain_Specific,adapt,0.142857143,Neutral,,,1,0,,0,0,0,0
217,3/22/20 22:27,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.20,D3voreur,1,תנאי השימוש לא עולים,ניראה לכם הגיוני שהתנאי להתחלה בשימוש האפליקציה לא עולה?,Terms of use do not increase Do you think it makes sense that the condition for starting to use the application does not increase?,he,Terms of use do not increase Do you think it makes sense that the condition for starting to use the application does not increase ,Domain_Specific,applic,0.083333333,Negative,,,1,0,,0,0,0,0
218,3/22/20 22:15,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.20,Elizabeta24,3,יש בעיות,"היוזמה מבורכת, אבל אתם לא יודעים לעשות אפליקציות, אי אפשר להשתמש בה, חברים, אתם חייבים לעשות עם זה משהו. זה עובד לי רק בערבית ואני לא יודעת ערבית. ניסיתי אנגלית עברית ורוסית - אבל עובד לי רק בערבית",There are welcome initiative issues  but you do not know how to make apps  you can not use it  friends  you must do something with it. It only works for me in Arabic and I do not know Arabic. I tried English  Hebrew and Russian - but it only works for me in Arabic,he,There are welcome initiative issues  but you do not know how to make apps  you can not use it  friends  you must do something with it  It only works for me in Arabic and I do not know Arabic  I tried English  Hebrew and Russian   but it only works for me in Arabic,Language,"hebrew, arab, english, russian",0.181818182,Negative,,,0,0,,1,0,0,0
219,3/22/20 22:09,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.20,תתתתתששששש,1,ת,"לא עובד על איפון se. 
הפונט גדול מדי וכנראה שהכפתור ״המשך״ נמצא מתחת למסך הנראה אז אי אפשר להמשיך.","A. does not work on iPhone se.
The font is too large and the ""Continue"" button is probably below the visible screen so it is not possible to continue.",he,A  does not work on iPhone se  The font is too large and the  Continue  button is probably below the visible screen so it is not possible to continue ,Domain_Specific,button,0.076923077,Neutral,,,1,0,,0,0,0,0
220,3/22/20 22:08,1503224314,המגן - אפליקציה למלחמה בקורונה,il,1.0.20,BME87,1,לא ניתן להתקדם מעבר למסכי הפתיחה באייפון 6s,התמונה גדולה מגבולות המסך,It is not possible to advance beyond the opening screens in the iPhone 6s. The image is larger than the screen limits,he,It is not possible to advance beyond the opening screens in the iPhone  s  The image is larger than the screen limits,Domain_Specific,imag,0.1,Neutral,,,1,0,,0,0,0,0
