,Date,AppID,AppName,Country,Author,Rating,Review,Title Review,Detected Language,content,issue,syn,issue_vio_id,sentiment,Age,Disability,Domain_Specific,Emotional,Gender,Language,Location,Privacy,Socio_economic_Status
164,4/25/20 11:34,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,es,jose mesia,2,Yo vivo en Israel y tengo ilitaciones en leer en hebreo asi cómo muchos latinos no leen ebreo Sino me traduse un amigo lo que dise en esta aplicación yo e estado rodeado por mucha gente con Corona virus ase más de 15 a 20 días por favor hagan todo lo posible en poner en la app en español gracias,I live in Israel and I have illiterations to read in Hebrew  so how many Latinos do not read Hebrew. If a friend did not translate what he said in this application  I have been surrounded by many people with Corona virus for more than 15 to 20 days  please do everything as much as possible to put in the app in Spanish thanks,es,I live in Israel and I have illiterations to read in Hebrew  so how many Latinos do not read Hebrew  If a friend did not translate what he said in this application  I have been surrounded by many people with Corona virus for more than    to    days  please do everything as much as possible to put in the app in Spanish thanks,"Domain_Specific, Language, Location, Socio_economic_Status","hebrew, translat, spanish, translat, illiter, israel, translat, applic",0.296296296,Positive,0,0,1,0,0,1,1,0,1
167,4/23/20 7:37,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,it,Cristian Dumitrica,5,Scusate ma l'app funziona solo in Israele?,Sorry but the app only works in Israel?,it,Sorry but the app only works in Israel ,Location,israel,0.2,Neutral,0,0,0,0,0,0,1,0,0
168,4/22/20 20:08,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,en,Ofek Agranov,4,"באג במסך תצוגה. ההודעות חתוכות, כאילו בזום גדול...",Bug on display screen. The messages are cut  as if in a big zoom ...,he,Bug on display screen  The messages are cut  as if in a big zoom    ,Domain_Specific,display,0.142857143,Negative,0,0,1,0,0,0,0,0,0
172,4/21/20 9:25,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,ru,יבגני פוגץ,1,"Если в Гугле стереть вашу историю, то апликация НИЧЕГО О ВАС НЕ УЗНАЕТ. Я ожидал большего...",If you erase your history in Google  then the application WILL NOT RECOGNIZE ANYTHING ABOUT YOU. I expected more...,ru,If you erase your history in Google  then the application WILL NOT RECOGNIZE ANYTHING ABOUT YOU  I expected more   ,Domain_Specific,applic,0.142857143,Neutral,0,0,1,0,0,0,0,0,0
173,4/21/20 8:48,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,en,טל בוארון,4,"Minor bug If your not on the standard route it is always showing המגן ""Location Service activated"" on the Android notification bar and cannot be removed, only after restarting the phone/app Using Pixel 3 xl.","  Minor bug If your not on the standard route it is always showing המגן ""Location Service activated"" on the Android notification bar and cannot be removed  only after restarting the phone/app Using Pixel 3 xl. ",en,  Minor bug If your not on the standard route it is always showing       Location Service activated  on the Android notification bar and cannot be removed  only after restarting the phone app Using Pixel   xl  ,"Domain_Specific, Privacy","locat, servic, servic, remov, locat",0.25,Neutral,0,0,1,0,0,0,0,1,0
175,4/20/20 18:56,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,ru,Sergey B,2,"Поставил повторно, но думаю приложение очень сырое. Имел удовольствие отбыть 14 дневный карантин благодаря этому приложению. После посещения заправки סדש которая находится в Нетании , пришло около десятка сообщени о пересечением с зараженным человеком , только через семь дней пришло сообщение которое действительно совпадало по времени. Я уже отбыл карантин , а сообщения на то же число и время продолжали поступать . О реакции моего работодателя, я вообще молчу.",I put it again  but I think the application is very crude. Had the pleasure of completing 14 days quarantine thanks to this app. After visiting a gas station סדש which is located in Netanya  about a dozen messages came about crossing with an infected person  only seven days later a message came that really coincided in time. I have already left the quarantine  and messages for the same date and time continued to arrive. About the reaction of my employer  I am generally silent.,ru,I put it again  but I think the application is very crude  Had the pleasure of completing    days quarantine thanks to this app  After visiting a gas station     which is located in Netanya  about a dozen messages came about crossing with an infected person  only seven days later a message came that really coincided in time  I have already left the quarantine  and messages for the same date and time continued to arrive  About the reaction of my employer  I am generally silent ,"Domain_Specific, Privacy","locat, locat, employ, station, applic",0.11627907,Negative,0,0,1,0,0,0,0,1,0
176,4/20/20 13:41,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,en,Gal,1,Battery killer,Battery killer,no,Battery killer,Domain_Specific,killer,0.5,Negative,0,0,1,0,0,0,0,0,0
178,4/20/20 10:18,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,en,evyatar levi,5,חשוב מאוד,It is very important,he,It is very important,Domain_Specific,import,0.5,Positive,0,0,1,0,0,0,0,0,0
179,4/19/20 15:50,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,en,Akinduko Damilola Samson,5,I salute the technological prowess of the Israelis. But quite disappointing that the App was perhaps intentionally designed to serve just the Jewish speaking people alone as only the Hebrew language is used as medium of instruction on the platform. I had to uninstall it as I couldn't understand how to navigate on it. Please do well to make it multilingual. Thanks,  I salute the technological prowess of the Israelis. But quite disappointing that the App was perhaps intentionally designed to serve just the Jewish speaking people alone as only the Hebrew language is used as medium of instruction on the platform. I had to uninstall it as I couldn't understand how to navigate on it. Please do well to make it multilingual. Thanks ,en,  I salute the technological prowess of the Israelis  But quite disappointing that the App was perhaps intentionally designed to serve just the Jewish speaking people alone as only the Hebrew language is used as medium of instruction on the platform  I had to uninstall it as I couldn t understand how to navigate on it  Please do well to make it multilingual  Thanks ,Language,"hebrew, languag",0.066666667,Positive,0,0,0,0,0,1,0,0,0
180,4/18/20 7:44,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,es,מעיין תנו לחיות לחיות,4,Aplicación muy útil y necesaria en estos tiempos....,Very useful and necessary application in these times ...,es,Very useful and necessary application in these times    ,Domain_Specific,applic,0.2,Positive,0,0,1,0,0,0,0,0,0
181,4/18/20 4:51,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,en,Bheronna Euseff,5,Wonderful application,  Wonderful application ,en,  Wonderful application ,Domain_Specific,applic,0.5,Positive,0,0,1,0,0,0,0,0,0
184,4/16/20 5:56,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,en,Ben Fransboy,5,I used it from Indonesia 😁.did it works?,  I used it from Indonesia 😁.did it works? ,en,  I used it from Indonesia   did it works  ,Location,indonesia,0.333333333,Neutral,0,0,0,0,0,0,1,0,0
185,4/15/20 21:26,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,en,ZeeWatchful Eye,4,"This app is amazing. Language functionality is imperfect, and it is unknown if the app helps people outside of Israel, but the idea behind the app is wonderful!",  This app is amazing. Language functionality is imperfect  and it is unknown if the app helps people outside of Israel  but the idea behind the app is wonderful! ,en,  This app is amazing  Language functionality is imperfect  and it is unknown if the app helps people outside of Israel  but the idea behind the app is wonderful  ,"Domain_Specific, Language, Location","languag, israel, outsid",0.2,Positive,0,0,1,0,0,1,1,0,0
186,4/15/20 17:59,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,ru,Itzhak Mindali,2,Дважды получал сообщения со значительным опозданием.Одно сообщение о пересечении через 14 дней и второе ( меня там не было ) через 5 дней. Аппликация не работает чётко.,Received messages twice with significant delay  one crossing message after 14 days and the second (I was not there) after 5 days. The application does not work well.,ru,Received messages twice with significant delay  one crossing message after    days and the second  I was not there  after   days  The application does not work well ,Domain_Specific,"receiv, applic",0.133333333,Negative,0,0,1,0,0,0,0,0,0
190,4/14/20 10:08,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,en,Sepi Mir,2,I cant read Descriptions! You must set English as the main language for it.,  I cant read Descriptions! You must set English as the main language for it. ,en,  I cant read Descriptions  You must set English as the main language for it  ,Language,"english, languag",0.25,Neutral,0,0,0,0,0,1,0,0,0
191,4/13/20 22:27,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,es,Najum Jurfest,5,Como hacer para traducirla al español ? Gracias,How to translate it into Spanish? Thank you,es,How to translate it into Spanish  Thank you,"Domain_Specific, Language","translat, spanish, translat, translat",1.333333333,Positive,0,0,1,0,0,1,0,0,0
192,4/13/20 20:01,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,ar,Sami Muhalwas,1,כוכב תגובה בלבד ???? ... על ניסיון האפליקציה אף פעם לא עובד ???? ... שקרנים ???? ... רמאים ???? ... ואסור לשחק וסחר בבטיחותם ובבריאותם של עמים ????,Comment star only ???? ... on the app experience never works ???? ... Liars ???? ... cheaters ???? ... and it is forbidden to play and trade in the safety and health of peoples ????,he,Comment star only          on the app experience never works          Liars          cheaters          and it is forbidden to play and trade in the safety and health of peoples     ,Domain_Specific,comment,0.066666667,Positive,0,0,1,0,0,0,0,0,0
195,4/12/20 1:03,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,ro,Carmen A,5,I would like to know if the application is only valid in Israel or anywhere in the world?,  I would like to know if the application is only valid in Israel or anywhere in the world? ,en,  I would like to know if the application is only valid in Israel or anywhere in the world  ,"Domain_Specific, Location","israel, applic",0.222222222,Positive,0,0,1,0,0,0,1,0,0
196,4/11/20 2:05,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,ru,Pavel Kuksin,4,Nice idea. But have some issues with translation on Russian language. If you want I can help you. :),  Nice idea. But have some issues with translation on Russian language. If you want I can help you. :) ,en,  Nice idea  But have some issues with translation on Russian language  If you want I can help you     ,"Domain_Specific, Language","translat, russian, languag, translat, translat",0.625,Positive,0,0,1,0,0,1,0,0,0
198,4/10/20 15:46,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,ru,Zulli Moreno,1,"К великому сожалению я не знаю иврит. Рада пользоватся приложением, но незнание языка, не дает мне эту возможность.",Unfortunately  I don't know Hebrew. I am glad to use the application  but my lack of knowledge of the language does not give me this opportunity.,ru,Unfortunately  I don t know Hebrew  I am glad to use the application  but my lack of knowledge of the language does not give me this opportunity ,"Domain_Specific, Language","hebrew, languag, applic",0.25,Positive,0,0,1,0,0,1,0,0,0
199,4/10/20 14:46,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,ru,Oleg Manevich,1,Загружал приложение уже 6 раз Через пару дней происходит сбой и приходится загружать вновь.,I downloaded the application 6 times already. After a couple of days  it crashes and I have to download it again.,ru,I downloaded the application   times already  After a couple of days  it crashes and I have to download it again ,Domain_Specific,applic,0.125,Neutral,0,0,1,0,0,0,0,0,0
200,4/10/20 9:17,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,es,Queen Latifa Dan,5,Please in Spanish... Excellent. Thank you so much.,  Please in Spanish... Excellent. Thank you so much. ,en,  Please in Spanish    Excellent  Thank you so much  ,Language,spanish,0.2,Positive,0,0,0,0,0,1,0,0,0
201,4/10/20 8:22,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,en,Rotem Tal,4,"האפליקציה מקפיצה לי שוב ושוב את אותה התראה על חשיפה אפשרית, למרות שבכל פעם אני מסמן שלא הייתי במקום המדובר.",The app pops me up again and again the same alert about possible exposure  even though each time I signal that I was not in the place in question.,he,The app pops me up again and again the same alert about possible exposure  even though each time I signal that I was not in the place in question ,Domain_Specific,signal,0.090909091,Positive,0,0,1,0,0,0,0,0,0
202,4/9/20 20:34,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,es,Carlos Hidalgo,1,"Solicita la información de mi cuenta Google, ni loco le doy datos...",Request my Google account information  I'm not giving you any data ...,es,Request my Google account information  I m not giving you any data    ,"Domain_Specific, Privacy","data, account",0.285714286,Negative,0,0,1,0,0,0,0,1,0
208,4/8/20 5:34,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,en,Ofer Fisher,1,איך אני מסיר את הגישה שלכם לחשבון הגוגל שלי אתם מבקשים גישה לכלל החשבון ולא רק להיסטוריה,How do I remove your access to my Google account? You are requesting access to the entire account and not just the history,he,How do I remove your access to my Google account  You are requesting access to the entire account and not just the history,Domain_Specific,"remov, account",0.222222222,Neutral,0,0,1,0,0,0,0,0,0
211,4/7/20 10:43,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,ru,Eduard Tepman,1,אפליקציה לא מדויקת מכניסה את הנשים סתם לבידוד יש הפרש גדול בשעות במקומות שבן אדם היה לבן שעה שבו היה חולה,Inaccurate app puts women just in isolation There is a big difference in hours in places where a person was white an hour when he was sick,he,Inaccurate app puts women just in isolation There is a big difference in hours in places where a person was white an hour when he was sick,"Emotional, Gender","women, sick",0.153846154,Negative,0,0,0,1,1,0,0,0,0
215,4/6/20 17:09,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,en,Diego Wain,1,"Is not working at all in my Samsung 10+. The app is starting but nothing comes to display out off a warning to allow positioning and internet features in order to work, and obviously they were allowed ahead.",  Is not working at all in my Samsung 10+. The app is starting but nothing comes to display out off a warning to allow positioning and internet features in order to work  and obviously they were allowed ahead. ,en,  Is not working at all in my Samsung      The app is starting but nothing comes to display out off a warning to allow positioning and internet features in order to work  and obviously they were allowed ahead  ,Domain_Specific,"display, order",0.117647059,Negative,0,0,1,0,0,0,0,0,0
216,4/6/20 5:43,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,en,אילן בניזרי,1,התאריך לא מעודכן חבל שבתקופה זו אין השקעה בכלי חשוב כזה,Date not updated It is a pity that during this period there is no investment in such an important tool,he,Date not updated It is a pity that during this period there is no investment in such an important tool,Domain_Specific,import,0.125,Negative,0,0,1,0,0,0,0,0,0
218,4/5/20 19:46,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,en,Boaz Raiz,1,האפליקציה שולחת המון התראות על מיקום חפיפה רחוק ממני והרבה פעמים,The app sends lots of alerts about an overlap location far from me and many times,he,The app sends lots of alerts about an overlap location far from me and many times,"Domain_Specific, Privacy","locat, locat",0.222222222,Neutral,0,0,1,0,0,0,0,1,0
221,4/5/20 7:44,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,en,Tarikul Islam,1,This apps not English-language. So develop apps,  This apps not English-language. So develop apps ,en,  This apps not English language  So develop apps ,Language,"english, languag",0.4,Neutral,0,0,0,0,0,1,0,0,0
224,4/4/20 21:00,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,ru,Inna Kalashnikova,2,"Незаслуживающая доверия программа.... К тому же после прочитанного сообщения,что пытались уволить пожарных,не установивших программу,создалось впечатление,что программу ""продвинули по знакомству""... Удаляю.","An undeserving program .... In addition  after reading the message that they tried to fire the firefighters who did not install the program  it seemed that the program was ""promoted by acquaintance"" ... I'm deleting.",ru,An undeserving program      In addition  after reading the message that they tried to fire the firefighters who did not install the program  it seemed that the program was  promoted by acquaintance      I m deleting ,Domain_Specific,firefight,0.066666667,Negative,0,0,1,0,0,0,0,0,0
225,4/4/20 19:44,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,es,Diana Dime,5,בבקשה אפשר ב ספרדית,Please allow in Spanish,he,Please allow in Spanish,Language,spanish,0.333333333,Positive,0,0,0,0,0,1,0,0,0
226,4/4/20 19:07,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,en,Ehud Feiler,1,"מאז שהתקנתי ""אין קליטת נתונים"". לכל שאר האפליקציות יש. Galaxy S10","Since I installed ""no data reception"". All other apps have. Galaxy S10",he,Since I installed  no data reception   All other apps have  Galaxy S  ,Privacy,data,0.166666667,Negative,0,0,0,0,0,0,0,1,0
231,4/4/20 5:31,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,en,Alex R,1,"שלחה 3 הודעות כוזבות ,למרות שבסטטוס הייה כתוב אין מגעים ,אבל הודעות על מגעים היו ולא נכונות ,גורמת לבילבול ,לא להתקין ,מאוד חביבני בשביל מטרה חשובה",Sent 3 false messages  even though the status was written no contacts  but messages about contacts were incorrect  causes confusion  does not install  very kind for an important purpose,he,Sent   false messages  even though the status was written no contacts  but messages about contacts were incorrect  causes confusion  does not install  very kind for an important purpose,"Domain_Specific, Emotional","confus, import",0.105263158,Negative,0,0,1,1,0,0,0,0,0
236,4/3/20 14:39,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,ru,Гринго Золинберг,3,"Если приложение показывает где человек больной короновирусом,то почему их не отлавливают?что больной вообще делает на улице?",If the application shows where a person is sick with coronavirus  then why are they not caught? What is the patient doing on the street?,ru,If the application shows where a person is sick with coronavirus  then why are they not caught  What is the patient doing on the street ,"Domain_Specific, Emotional","sick, applic",0.222222222,Negative,0,0,1,1,0,0,0,0,0
237,4/3/20 13:49,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,ru,Elena Sudenkova,1,"А как язык перевести на русский? Установила, не чего в этих иероглифах не понимаю",And how to translate the language into Russian? I found out that there is nothing in these hieroglyphs I do not understand,ru,And how to translate the language into Russian  I found out that there is nothing in these hieroglyphs I do not understand,"Domain_Specific, Language","translat, russian, languag, translat, translat",0.714285714,Neutral,0,0,1,0,0,1,0,0,0
238,4/3/20 13:40,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,ru,Aleksey Malibu,3,"А как вообще работает приложение? Зашёл, нажал ""начать"" поставил галочку принять политику и дальше тишина.... Нет ни каких переходов ни кнопок...","How does the application work? I went in  clicked ""start""  put a tick to accept the policy and then silence .... There are no transitions  no buttons ...",ru,How does the application work  I went in  clicked  start   put a tick to accept the policy and then silence      There are no transitions  no buttons    ,Domain_Specific,"button, applic",0.153846154,Positive,0,0,1,0,0,0,0,0,0
240,4/3/20 6:23,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,en,Rishit Sanghvi,4,Does this App work in India ?,  Does this App work in India ? ,en,  Does this App work in India   ,Location,india,0.25,Neutral,0,0,0,0,0,0,1,0,0
241,4/3/20 4:38,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,ru,Vladimir Shnaer,1,כל הזמן כתוב אין מעבר נתונים.,All the time it is written there is no data transfer.,he,All the time it is written there is no data transfer ,Privacy,data,0.25,Negative,0,0,0,0,0,0,0,1,0
244,4/2/20 21:02,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,en,Yael Shapira,2,יש באג... הוא מראה על חשיפההכשלא הייתי באזור ומתריע עליה שוב ושוב ושוב במשך מספר ימים... מאוד מטריד בהתחשב בתפקיד האפליקציה...,There is a bug ... it shows exposure when I was not in the area and warns about it again and again and again for several days ... very disturbing considering the role of the app ...,he,There is a bug     it shows exposure when I was not in the area and warns about it again and again and again for several days     very disturbing considering the role of the app    ,Location,area,0.083333333,Negative,0,0,0,0,0,0,1,0,0
250,4/2/20 15:06,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,es,Marcela Valdivia Carazas,5,"Please, do you have a english version?",  Please  do you have a english version? ,en,  Please  do you have a english version  ,Language,english,0.333333333,Positive,0,0,0,0,0,1,0,0,0
251,4/2/20 14:20,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,en,Alex Lugovskoy,2,"על הפנים! כבר מאה פעמים האפליקציה שלכם מאשימה אותי בביקורים שלא היו מעולם. ואין שום דרך לשלוט בזה. באחד מהמקומות אני לא הייתי חודשים, בשני כן הייתי, אבל לא באותו יום ולא באותה שעה. פשוט בזבוז. אני שוקל להסיר אותה לכל הרוחות. התקנתי את העדכון. אגב, למה הוא לא עושה את זה לבד, כמו רב האפליקציות? עכשיו בנוסף לכל דבר זה מבקש לאשר גישה לגוגל אקאונט שלי. זה לא קצת מוגזם?",awful! A hundred times your app has been accusing me of visits that have never been. And there is no way to control it. In one place I was not months  in the other I was  but not on the same day and not at the same time. Just a waste. I'm considering removing it to hell. I installed the update. By the way  why does he not do it alone  like most apps? Now in addition to everything it seeks to confirm access to my Google Account. Isn't that a bit excessive?,he,awful  A hundred times your app has been accusing me of visits that have never been  And there is no way to control it  In one place I was not months  in the other I was  but not on the same day and not at the same time  Just a waste  I m considering removing it to hell  I installed the update  By the way  why does he not do it alone  like most apps  Now in addition to everything it seeks to confirm access to my Google Account  Isn t that a bit excessive ,Domain_Specific,"remov, account",0.057142857,Negative,0,0,1,0,0,0,0,0,0
252,4/2/20 13:31,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,ru,lera berger,2,"Вчера получила 3 сообщения подряд,что я была в магазине в утренние часы,в которые я нахожусь на работе, меня чуть инфаркт не хватил,а на главной странице,написано,что не было контактов.Разработчики ,имейте совесть,у вас 2 руки левые,а люди пугаются",Yesterday I received 3 messages in a row that I was in the store in the morning when I am at work  I almost had a heart attack  and on the main page  it says that there were no contacts. Developers  have a conscience  you have two left hands and people get scared,ru,Yesterday I received   messages in a row that I was in the store in the morning when I am at work  I almost had a heart attack  and on the main page  it says that there were no contacts  Developers  have a conscience  you have two left hands and people get scared,"Domain_Specific, Emotional","scare, receiv",0.090909091,Negative,0,0,1,1,0,0,0,0,0
253,4/2/20 12:43,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,en,Amos Vatury,1,"האפליקציה שלכם לא שווה כלום. הרגע הייתי בבנין בו נמצא חולה קורונה מאומת ולא קיבלתי שום עדכון לגביו. אני טכנאי תקשורת שמסתובב באזור מודיעין, שוהם, הישובים בסביבה, לפחות ב 12 כתובות שונות ביום. גם באזור שכונת קייזר במודיעין עבדתי, אפילו חרשתי עליה, ולא קיבלתי אפילו רבע התראה. זה קצת מוזר.",Your app is worth nothing. I was just in the building where a verified corona patient was found and I did not receive any update about him. I am a communications technician who travels around the Modi'in  Shoham  and the surrounding communities in at least 12 different addresses a day. I also worked in the area of ​​the Kaiser neighborhood in Modi'in  even plowed through it  and did not receive even a quarter of an alert. that's a bit strange.,he,Your app is worth nothing  I was just in the building where a verified corona patient was found and I did not receive any update about him  I am a communications technician who travels around the Modi in  Shoham  and the surrounding communities in at least    different addresses a day  I also worked in the area of   the Kaiser neighborhood in Modi in  even plowed through it  and did not receive even a quarter of an alert  that s a bit strange ,"Domain_Specific, Location","area, receiv, communic, technician, address",0.135135135,Positive,0,0,1,0,0,0,1,0,0
254,4/2/20 12:24,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,ru,alla koren,2,"Скачала приложение, показывает о пересечение с больными, но я не была там в это время и в этом месте. И даже близко не находилась с указанными местами.",I downloaded the application  shows about the intersection with patients  but I was not there at this time and in this place. And I was not even close to the indicated places.,ru,I downloaded the application  shows about the intersection with patients  but I was not there at this time and in this place  And I was not even close to the indicated places ,Domain_Specific,applic,0.090909091,Neutral,0,0,1,0,0,0,0,0,0
255,4/2/20 11:43,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,en,Evgany Vorona,5,"Data pooling from Google should be more than 14 days. Or could be an option. 14 days, month, 2 months.",  Data pooling from Google should be more than 14 days. Or could be an option. 14 days  month  2 months. ,en,  Data pooling from Google should be more than    days  Or could be an option     days  month    months  ,Privacy,data,0.111111111,Neutral,0,0,0,0,0,0,0,1,0
256,4/2/20 9:06,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,en,Yaniv Boneh,3,"האפליקציה מתריעה לי כל כמה שעות על מקרה באותו זמן ומיקום, 27.3 ב10 בבוקר המיקום נרשם בצורה גנרית: דואר ישראל תל אביב, ללא כתובת מדוייקת וללא תצוגה על מפה כל פעם אני מסמן שלא ביקרתי שם והאפליקציה ממשיכה להתריע לי על המיקום הזה בזמן ההוא",The app alerts me every few hours about an incident at the same time and location  27.3 at 10 am The location is recorded in a generic way: Israel Tel Aviv Post  without an exact address and without a map display every time I mark I did not visit there and the app continues to alert me to that location at that time,he,The app alerts me every few hours about an incident at the same time and location       at    am The location is recorded in a generic way  Israel Tel Aviv Post  without an exact address and without a map display every time I mark I did not visit there and the app continues to alert me to that location at that time,"Domain_Specific, Location, Privacy","israel, locat, record, locat, display, address",0.2,Positive,0,0,1,0,0,0,1,1,0
258,4/2/20 7:27,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,ru,maxim ringa,3,Почему аппликация выдаёт мне предупреждение о место положении в котором меня не было и то за 26 марта и только сейчас,Why does the application give me a warning about the place where I was not  and then for March 26 and only now,ru,Why does the application give me a warning about the place where I was not  and then for March    and only now,Domain_Specific,applic,0.125,Negative,0,0,1,0,0,0,0,0,0
259,4/2/20 6:56,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,en,Ariela Orian,5,"קצת מפספס את המטרה, כיוון שלא משתמש בהיסטוריית נתוני המיקום. החפיפות מחושבות החל מרגע ההתקנה בלבד. עכשיו כשרובנו בבית, אין לזה ממש ערך..... תודה על התשובה המהירה!",A bit misses the point  as it does not use location data history. The overlaps are calculated from the moment of installation only. Now that most of us are home  it has no real value ..... thanks for the quick reply!,he,A bit misses the point  as it does not use location data history  The overlaps are calculated from the moment of installation only  Now that most of us are home  it has no real value       thanks for the quick reply ,"Domain_Specific, Privacy","data, locat, locat",0.15,Negative,0,0,1,0,0,0,0,1,0
260,4/2/20 5:59,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,en,rajasekhar reddy,3,Will this work good in india. Like weather the patients data of others parts of world is collected or not.,  Will this work good in india. Like weather the patients data of others parts of world is collected or not. ,en,  Will this work good in india  Like weather the patients data of others parts of world is collected or not  ,"Location, Privacy","india, data",0.2,Positive,0,0,0,0,0,0,1,1,0
261,4/2/20 5:22,com.hamagen,המגן 2 - האפליקציה הלאומית למלחמה בנגיף הקורונה,en,erez johnson,1,קונספט מעולה אבל האפקליציה כל הזמן נותנת הודעות כאילו באתי במגע עם חולה קורונה בעיר ביתר עילית שאף פעם לא ביקרתי בה. כבר 15 פעם ביממה האחרונה. שירותי המיקום פועלים כרגיל ומזהים אותי בבית בירושלים. עדכון 2/4/2020 האפליקציה כבר שלחה לי 40 (לא גוזמא אלא המספר המדוייק) זיהויים שגויים כולם באותו המקום בבית כנסת בביתר עילית. זה מלחיץ ומתסכל ואני שוקל להסיר את האפליקציה נא לטיפולכם,Great concept but the app constantly gives messages as if I came in contact with a corona patient in a more elite city that I have never visited. Already 15 times in the last day. The location services operate as usual and identify me at home in Jerusalem. Update 2/4/2020 The app has already sent me 40 (not an exaggeration but the exact number) all incorrect identifications in the same place in a synagogue in Beitar Illit. It's stressful and frustrating and I'm considering removing the app please take care of it,he,Great concept but the app constantly gives messages as if I came in contact with a corona patient in a more elite city that I have never visited  Already    times in the last day  The location services operate as usual and identify me at home in Jerusalem  Update          The app has already sent me     not an exaggeration but the exact number  all incorrect identifications in the same place in a synagogue in Beitar Illit  It s stressful and frustrating and I m considering removing the app please take care of it,"Domain_Specific, Emotional, Privacy","frustrat, stress, locat, servic, servic, identifi, remov, locat",0.173913043,Positive,0,0,1,1,0,0,0,1,0
