,Date,AppID,AppName,Country,Version,Author,Rating,Title,Review,Title Review,Detected Language,content,issue,syn,issue_vio_id,sentiment,Age,Disability,Domain_Specific,Emotional,Gender,Language,Location,Privacy,Socio_economic_Status
178,27/10/2020 16:38,1520427663,NHS COVID-19,gb,3.7.1,Glynemrys,1,Joke,"I am sick to death of getting alerts pop up on my phone to find that when I go into the app, there’s nothing there at all! The thing is, I’m hardly leaving the house for fear of COVID! I’m at the point that I just don’t trust it. If it carries on I’m deleting it.","  Joke I am sick to death of getting alerts pop up on my phone to find that when I go into the app, there’s nothing there at all! The thing is, I’m hardly leaving the house for fear of COVID! I’m at the point that I just don’t trust it. If it carries on I’m deleting it.  ",en,  Joke I am sick to death of getting alerts pop up on my phone to find that when I go into the app  there s nothing there at all  The thing is  I m hardly leaving the house for fear of COVID  I m at the point that I just don t trust it  If it carries on I m deleting it   ,"Emotional, Privacy","sick, fear, trust",0.142857143,Negative,0,0,0,1,,0,0,1,0
179,27/10/2020 15:45,1520427663,NHS COVID-19,gb,3.7.1,Mikes iPhone4,3,Confusing messages and little information,"I keep receiving messages suggesting that I may have been exposed to CV19 immediately followed by “we’ve assessed the risk and it’s no problem”
These repeated messages aren’t helpful  and arguably give create a false sense of security. Three no information about any aspect of the app, so hopefully it’s of some use to the system managers.","  Confusing messages and little information I keep receiving messages suggesting that I may have been exposed to CV19 immediately followed by “we’ve assessed the risk and it’s no problem”
These repeated messages aren’t helpful  and arguably give create a false sense of security. Three no information about any aspect of the app, so hopefully it’s of some use to the system managers.  ",en,  Confusing messages and little information I keep receiving messages suggesting that I may have been exposed to CV   immediately followed by  we ve assessed the risk and it s no problem  These repeated messages aren t helpful  and arguably give create a false sense of security  Three no information about any aspect of the app  so hopefully it s of some use to the system managers   ,"Domain_Specific, Emotional, Privacy","confus, secur, secur, manag, manag, receiv, follow",0.205882353,Positive,0,0,1,1,,0,0,1,0
183,27/10/2020 14:47,1520427663,NHS COVID-19,gb,3.7.1,fedup2412,1,No follow up - ever,I repeatedly get warning possible COVID exposure messages but these are never followed by anything telling me to isolate or that’s it’s fine. Deeply frustrating and utterly pointless.,  No follow up - ever I repeatedly get warning possible COVID exposure messages but these are never followed by anything telling me to isolate or that’s it’s fine. Deeply frustrating and utterly pointless.  ,en,  No follow up   ever I repeatedly get warning possible COVID exposure messages but these are never followed by anything telling me to isolate or that s it s fine  Deeply frustrating and utterly pointless   ,"Domain_Specific, Emotional","frustrat, follow",0.105263158,Negative,0,0,1,1,,0,0,0,0
185,27/10/2020 14:21,1520427663,NHS COVID-19,gb,3.7.1,guifperes,1,Useless pop up alerts,"Pop alerts do not give any useful information such as the location where the contact has happened. The pop up messages always desapear and cannot be checked again through the up. 

This app is completely rubbish!","  Useless pop up alerts Pop alerts do not give any useful information such as the location where the contact has happened. The pop up messages always desapear and cannot be checked again through the up. 

This app is completely rubbish!  ",en,  Useless pop up alerts Pop alerts do not give any useful information such as the location where the contact has happened  The pop up messages always desapear and cannot be checked again through the up    This app is completely rubbish   ,"Domain_Specific, Privacy","locat, locat",0.1,Negative,0,0,1,0,,0,0,1,0
186,27/10/2020 14:13,1520427663,NHS COVID-19,gb,3.7.1,da $aint,4,Area alert,"1:- It would be useful to have information about the risk level of the area that you are in at any given time rather than just where you live. 
2:- I have had 2 alerts saying that  I had been in contact with someone but that it wasn’t a ‘close’ contact so not to worry. These messages only lasted for a few moments but then disappear. It would be useful to have a record of these.","  Area alert 1:- It would be useful to have information about the risk level of the area that you are in at any given time rather than just where you live. 
2:- I have had 2 alerts saying that  I had been in contact with someone but that it wasn’t a ‘close’ contact so not to worry. These messages only lasted for a few moments but then disappear. It would be useful to have a record of these.  ",en,  Area alert     It would be useful to have information about the risk level of the area that you are in at any given time rather than just where you live       I have had   alerts saying that  I had been in contact with someone but that it wasn t a  close  contact so not to worry  These messages only lasted for a few moments but then disappear  It would be useful to have a record of these   ,"Domain_Specific, Emotional, Location","worri, area, record, level",0.142857143,Positive,0,0,1,1,,0,1,0,0
187,27/10/2020 13:36,1520427663,NHS COVID-19,gb,3.7.1,Alyx young,4,good,this app is very useful as i get updates on the covid levels in my area and i know what the signs for covid now are even if i do not have a cough  or a cold however i am get tons of covid alerts when some days i haven’t even left home yet i even had three alerts in one day one after the other and i’m getting very confused.,  good this app is very useful as i get updates on the covid levels in my area and i know what the signs for covid now are even if i do not have a cough  or a cold however i am get tons of covid alerts when some days i haven’t even left home yet i even had three alerts in one day one after the other and i’m getting very confused.  ,en,  good this app is very useful as i get updates on the covid levels in my area and i know what the signs for covid now are even if i do not have a cough  or a cold however i am get tons of covid alerts when some days i haven t even left home yet i even had three alerts in one day one after the other and i m getting very confused   ,"Domain_Specific, Emotional, Location","confus, area, level",0.088235294,Positive,0,0,1,1,,0,1,0,0
189,27/10/2020 12:04,1520427663,NHS COVID-19,gb,3.7.1,xoholliexo,5,No comment,...., No comment .... ,fr, No comment      ,Domain_Specific,comment,1,Negative,0,0,1,0,,0,0,0,0
191,27/10/2020 11:36,1520427663,NHS COVID-19,gb,3.7.1,Peteterr,1,Waste of time,"An insane cost for a useless system. Admit it Hancock, you are way out of your depth, otherwise known as the shallow end.","  Waste of time An insane cost for a useless system. Admit it Hancock, you are way out of your depth, otherwise known as the shallow end.  ",en,  Waste of time An insane cost for a useless system  Admit it Hancock  you are way out of your depth  otherwise known as the shallow end   ,Socio_economic_Status,cost,0.071428571,Negative,0,0,0,0,,0,0,0,1
193,27/10/2020 10:05,1520427663,NHS COVID-19,gb,3.7.1,uttamo,4,Cannot enter test result,App says I must self isolate but I’ve gotten a negative test result since and no way to put that into the app. App requires a code but the NHS notification I received for the test result does not have any type of code.,  Cannot enter test result App says I must self isolate but I’ve gotten a negative test result since and no way to put that into the app. App requires a code but the NHS notification I received for the test result does not have any type of code.  ,en,  Cannot enter test result App says I must self isolate but I ve gotten a negative test result since and no way to put that into the app  App requires a code but the NHS notification I received for the test result does not have any type of code   ,Domain_Specific,"enter, receiv",0.071428571,Negative,0,0,1,0,,0,0,0,0
194,27/10/2020 9:26,1520427663,NHS COVID-19,gb,3.7.1,Ki7tyk@78,1,Very poor,"I would like to see this app with GPS tracker so it scans exactly where I am, not just my postcode!!! I went to Colchester a few weeks ago and it only told me my risk at my home!! No good!!! Also when I get a notification I press it to read and it takes me to the home page, so no idea what it said!! So maybe an inbox or messages tab on there so notifications can be stored to read there!!! Sort this out guys!!!! It’s terrible!!!!","  Very poor I would like to see this app with GPS tracker so it scans exactly where I am, not just my postcode!!! I went to Colchester a few weeks ago and it only told me my risk at my home!! No good!!! Also when I get a notification I press it to read and it takes me to the home page, so no idea what it said!! So maybe an inbox or messages tab on there so notifications can be stored to read there!!! Sort this out guys!!!! It’s terrible!!!!  ",en,  Very poor I would like to see this app with GPS tracker so it scans exactly where I am  not just my postcode    I went to Colchester a few weeks ago and it only told me my risk at my home   No good    Also when I get a notification I press it to read and it takes me to the home page  so no idea what it said   So maybe an inbox or messages tab on there so notifications can be stored to read there    Sort this out guys     It s terrible      ,"Domain_Specific, Privacy","gps, tracker",0.05,Negative,0,0,1,0,,0,0,1,0
195,27/10/2020 8:36,1520427663,NHS COVID-19,gb,3.7.1,24;34((3,1,not working,"I can’t even get this app to run, all it says is unfortunately you can not run this app, how do i fix this as my phone isn’t a business phone","  not working I can’t even get this app to run, all it says is unfortunately you can not run this app, how do i fix this as my phone isn’t a business phone  ",en,  not working I can t even get this app to run  all it says is unfortunately you can not run this app  how do i fix this as my phone isn t a business phone  ,Domain_Specific,run,0.076923077,Negative,0,0,1,0,,0,0,0,0
196,27/10/2020 8:35,1520427663,NHS COVID-19,gb,3.7.1,Centauri89,3,Exposure warnings,Received an exposure warning followed by a message that I have nothing to worry about. Whilst I understand this was done so an assessment could be made my parents were very confused by seemingly conflicting notifications. The app would be better only notifying you if the exposure is significant enough to mean you should self-isolate. Other than that a sensible app. Cannot say for certain that it works as have not received notification to isolate and have not had any symptoms,  Exposure warnings Received an exposure warning followed by a message that I have nothing to worry about. Whilst I understand this was done so an assessment could be made my parents were very confused by seemingly conflicting notifications. The app would be better only notifying you if the exposure is significant enough to mean you should self-isolate. Other than that a sensible app. Cannot say for certain that it works as have not received notification to isolate and have not had any symptoms  ,en,  Exposure warnings Received an exposure warning followed by a message that I have nothing to worry about  Whilst I understand this was done so an assessment could be made my parents were very confused by seemingly conflicting notifications  The app would be better only notifying you if the exposure is significant enough to mean you should self isolate  Other than that a sensible app  Cannot say for certain that it works as have not received notification to isolate and have not had any symptoms  ,"Domain_Specific, Emotional","worri, confus, receiv, follow",0.095238095,Negative,0,0,1,1,,0,0,0,0
197,27/10/2020 8:16,1520427663,NHS COVID-19,gb,3.7.1,Maurs116,5,No Problems except...,This app is brilliant except for the random times such as 5am it sends me a notification saying i’ve been exposed even though i’m in bed. And then sends another one saying no need to worry.,  No Problems except... This app is brilliant except for the random times such as 5am it sends me a notification saying i’ve been exposed even though i’m in bed. And then sends another one saying no need to worry.  ,en,  No Problems except    This app is brilliant except for the random times such as  am it sends me a notification saying i ve been exposed even though i m in bed  And then sends another one saying no need to worry   ,Emotional,worri,0.05,Positive,0,0,0,1,,0,0,0,0
201,26/10/2020 22:24,1520427663,NHS COVID-19,gb,3.7.1,KARLOS the jackel,5,Information disappears,I have had a few notifications but as soon as you click on them they disappear I now know this is normal and nothing to be concerned about as they as system messages. I hope this review helps others who may have the first initial worry that I had,  Information disappears I have had a few notifications but as soon as you click on them they disappear I now know this is normal and nothing to be concerned about as they as system messages. I hope this review helps others who may have the first initial worry that I had  ,en,  Information disappears I have had a few notifications but as soon as you click on them they disappear I now know this is normal and nothing to be concerned about as they as system messages  I hope this review helps others who may have the first initial worry that I had  ,"Domain_Specific, Emotional","worri, concern, normal",0.157894737,Positive,0,0,1,1,,0,0,0,0
203,26/10/2020 21:29,1520427663,NHS COVID-19,gb,3.7.1,ARDs Survivor,2,Do a live in one place or 2?,"The App works well for checking into venues by providing links to the up-to-date government guidance. 

Overall it’s confusing, if you don’t know better, by telling me I am in a high and medium risk area.","  Do a live in one place or 2? The App works well for checking into venues by providing links to the up-to-date government guidance. 

Overall it’s confusing, if you don’t know better, by telling me I am in a high and medium risk area.  ",en,  Do a live in one place or    The App works well for checking into venues by providing links to the up to date government guidance    Overall it s confusing  if you don t know better  by telling me I am in a high and medium risk area   ,"Emotional, Location","confus, area",0.090909091,Positive,0,0,0,1,,0,1,0,0
205,26/10/2020 20:42,1520427663,NHS COVID-19,gb,3.7.1,Tinyantal,3,What happens to the notifications??,The checking in system is straightforward enough but the notifications seem completely confusion. I saw in my notification centre that I had a possible COVID exposure but when I clicked through to the app there was NO INFORMATION on this at all. UPDATE-I have been informed by developers that this is apple/google notification that can’t be switched off. Any important notification will apparently show in the app.,  What happens to the notifications?? The checking in system is straightforward enough but the notifications seem completely confusion. I saw in my notification centre that I had a possible COVID exposure but when I clicked through to the app there was NO INFORMATION on this at all. UPDATE-I have been informed by developers that this is apple/google notification that can’t be switched off. Any important notification will apparently show in the app.  ,en,  What happens to the notifications   The checking in system is straightforward enough but the notifications seem completely confusion  I saw in my notification centre that I had a possible COVID exposure but when I clicked through to the app there was NO INFORMATION on this at all  UPDATE I have been informed by developers that this is apple google notification that can t be switched off  Any important notification will apparently show in the app   ,"Domain_Specific, Emotional","confus, import",0.0625,Negative,0,0,1,1,,0,0,0,0
206,26/10/2020 20:39,1520427663,NHS COVID-19,gb,3.7.1,the one shiw,2,Normal,"Does let me know hot spots can change the post code . Doesn’t give me the tools at all
Also it doesn’t keep a record of my results rubbish 
would be useful for key worker travel and H&S","  Normal Does let me know hot spots can change the post code . Doesn’t give me the tools at all
Also it doesn’t keep a record of my results rubbish 
would be useful for key worker travel and H&S  ",en,  Normal Does let me know hot spots can change the post code   Doesn t give me the tools at all Also it doesn t keep a record of my results rubbish  would be useful for key worker travel and H S  ,Domain_Specific,"record, normal",0.090909091,Positive,0,0,1,0,,0,0,0,0
212,26/10/2020 19:19,1520427663,NHS COVID-19,gb,3.7.1,Mr Styli,1,Removed the app,Getting random messages saying I’ve been exposed when I work from home on my own?  Then the notification disappears with no way of tracking back.,  Removed the app Getting random messages saying I’ve been exposed when I work from home on my own?  Then the notification disappears with no way of tracking back.  ,en,  Removed the app Getting random messages saying I ve been exposed when I work from home on my own   Then the notification disappears with no way of tracking back   ,"Domain_Specific, Privacy","track, remov",0.142857143,Negative,0,0,1,0,,0,0,1,0
213,26/10/2020 19:17,1520427663,NHS COVID-19,gb,3.7.1,how many deaths this time,1,Not useful at all,As a matter of fact there is no track and trace at all,  Not useful at all As a matter of fact there is no track and trace at all  ,en,  Not useful at all As a matter of fact there is no track and trace at all  ,Privacy,track,0.2,Negative,0,0,0,0,,0,0,1,0
214,26/10/2020 19:09,1520427663,NHS COVID-19,gb,3.7.1,libbyducks,5,Good .... BUT!!!! Edited,"Seems good but when you receive any notification if you press the notification it just takes you into the app no explanation no what day no nothing. This is only adding to my frustration and anxiety over the whole covid situation

Found with app creators response all seems ok with the app and I feel more at ease","  Good .... BUT!!!! Edited Seems good but when you receive any notification if you press the notification it just takes you into the app no explanation no what day no nothing. This is only adding to my frustration and anxiety over the whole covid situation

Found with app creators response all seems ok with the app and I feel more at ease  ",en,  Good      BUT     Edited Seems good but when you receive any notification if you press the notification it just takes you into the app no explanation no what day no nothing  This is only adding to my frustration and anxiety over the whole covid situation  Found with app creators response all seems ok with the app and I feel more at ease  ,"Domain_Specific, Emotional","anxieti, frustrat, receiv, creator",0.133333333,Positive,0,0,1,1,,0,0,0,0
219,26/10/2020 18:06,1520427663,NHS COVID-19,gb,3.7.1,uncle Tom Cobly and all,1,Poor,"Shocking software , not backed up and incompetent system","  Poor Shocking software , not backed up and incompetent system  ",en,  Poor Shocking software   not backed up and incompetent system  ,Emotional,shock,0.166666667,Negative,0,0,0,1,,0,0,0,0
221,26/10/2020 17:38,1520427663,NHS COVID-19,gb,3.7.1,jaymac1973,1,Great idea. Poor execution,"Why not make this app compulsory, scan everywhere, if you haven’t got the app, you can’t come in. I’m no £7000 a day consultant but I honestly think I could do better!!!!! when are we going to get a grip of this. Softly softly will not catchy this monkey!!!!! It’s a pointless exercise without enforcement","  Great idea. Poor execution Why not make this app compulsory, scan everywhere, if you haven’t got the app, you can’t come in. I’m no £7000 a day consultant but I honestly think I could do better!!!!! when are we going to get a grip of this. Softly softly will not catchy this monkey!!!!! It’s a pointless exercise without enforcement  ",en,  Great idea  Poor execution Why not make this app compulsory  scan everywhere  if you haven t got the app  you can t come in  I m no       a day consultant but I honestly think I could do better      when are we going to get a grip of this  Softly softly will not catchy this monkey      It s a pointless exercise without enforcement  ,Domain_Specific,"grip, exercis, execut",0.1,Positive,0,0,1,0,,0,0,0,0
222,26/10/2020 17:18,1520427663,NHS COVID-19,gb,3.7.1,Steapie,5,Feel safe,"I Do get a feeling of safety with the app
Now for a vaccine","  Feel safe I Do get a feeling of safety with the app
Now for a vaccine  ",en,  Feel safe I Do get a feeling of safety with the app Now for a vaccine  ,Domain_Specific,vaccin,0.142857143,Positive,0,0,1,0,,0,0,0,0
225,26/10/2020 15:40,1520427663,NHS COVID-19,gb,3.7.1,Jake199221212121,1,Awful App,Complete waste of tax payers money. Really slow and recording inaccurate information.,  Awful App Complete waste of tax payers money. Really slow and recording inaccurate information.  ,en,  Awful App Complete waste of tax payers money  Really slow and recording inaccurate information   ,Domain_Specific,record,0.083333333,Negative,0,0,1,0,,0,0,0,0
227,26/10/2020 15:22,1520427663,NHS COVID-19,gb,3.7.1,Livedub,1,Why don’t show how many cases in the area?,App doesn’t show how many cases in the area instead it says Alert Level medium!! and when you click more info takes you to .gov web with general info.,  Why don’t show how many cases in the area? App doesn’t show how many cases in the area instead it says Alert Level medium!! and when you click more info takes you to .gov web with general info.  ,en,  Why don t show how many cases in the area  App doesn t show how many cases in the area instead it says Alert Level medium   and when you click more info takes you to  gov web with general info   ,"Domain_Specific, Location","area, level",0.090909091,Positive,0,0,1,0,,0,1,0,0
231,26/10/2020 14:05,1520427663,NHS COVID-19,gb,3.7.1,Benjimak,2,Unable to run app.,"This app worked on my iPhone 7 but having since upgraded, the app no longer runs due to a restriction in settings that I cannot find.","  Unable to run app. This app worked on my iPhone 7 but having since upgraded, the app no longer runs due to a restriction in settings that I cannot find.  ",en,  Unable to run app  This app worked on my iPhone   but having since upgraded  the app no longer runs due to a restriction in settings that I cannot find   ,Domain_Specific,run,0.066666667,Negative,0,0,1,0,,0,0,0,0
232,26/10/2020 14:00,1520427663,NHS COVID-19,gb,3.7.1,twistienoonoo,3,Location banner,It would be more helpful if the location banner at the top of the page told you what the Covid level is in your current location rather than what it is at your home location.,  Location banner It would be more helpful if the location banner at the top of the page told you what the Covid level is in your current location rather than what it is at your home location.  ,en,  Location banner It would be more helpful if the location banner at the top of the page told you what the Covid level is in your current location rather than what it is at your home location   ,"Domain_Specific, Privacy","locat, locat, level",0.1875,Positive,0,0,1,0,,0,0,1,0
233,26/10/2020 13:54,1520427663,NHS COVID-19,gb,3.7.1,Olarius,1,Doesn’t Work,"My partner tested positive and entered the test code on her phone App. Supposedly everyone that has been in contact should receive a notification including me but that hasn’t happened and four days have passed.
I thought on scan mode my phone will give me a warning that I was near an infected person but it doesn’t.
I went for the test which returned negative, tried to enter the code several times on the App in my phone but it’s not recognised.","  Doesn’t Work My partner tested positive and entered the test code on her phone App. Supposedly everyone that has been in contact should receive a notification including me but that hasn’t happened and four days have passed.
I thought on scan mode my phone will give me a warning that I was near an infected person but it doesn’t.
I went for the test which returned negative, tried to enter the code several times on the App in my phone but it’s not recognised.  ",en,  Doesn t Work My partner tested positive and entered the test code on her phone App  Supposedly everyone that has been in contact should receive a notification including me but that hasn t happened and four days have passed  I thought on scan mode my phone will give me a warning that I was near an infected person but it doesn t  I went for the test which returned negative  tried to enter the code several times on the App in my phone but it s not recognised   ,Domain_Specific,"enter, receiv",0.05,Negative,0,0,1,0,,0,0,0,0
236,26/10/2020 11:30,1520427663,NHS COVID-19,gb,3.7.1,Hehehshshejdbxbd,1,Can’t run this app?????,"It says unfortunately, you can’t run this app???
I don’t get it.","  Can’t run this app????? It says unfortunately, you can’t run this app???
I don’t get it.  ",en,  Can t run this app      It says unfortunately  you can t run this app    I don t get it   ,Domain_Specific,run,0.142857143,Negative,0,0,1,0,,0,0,0,0
239,26/10/2020 11:03,1520427663,NHS COVID-19,gb,3.7.1,HorridBraysh,2,Not very helpful for the user!!,"Can’t view recorded covid tests, can’t look back in locations I’ve checked into not very helpful to me. 

Really disappointed that the notifications sent by this app are not available to be read more fully.  Sometimes the notifications are very long.  Selecting them would usually open an app to allow you to read it in more depth.  Not this app.  They simply disappear.  No use whatsoever ever.  Also the notifications of suspected covid in places you have been to don’t even say which location? 

We can’t look back where we have been and see what the notifications are talking about.  It is not really helpful for the user only the receiver of information.","  Not very helpful for the user!! Can’t view recorded covid tests, can’t look back in locations I’ve checked into not very helpful to me. 

Really disappointed that the notifications sent by this app are not available to be read more fully.  Sometimes the notifications are very long.  Selecting them would usually open an app to allow you to read it in more depth.  Not this app.  They simply disappear.  No use whatsoever ever.  Also the notifications of suspected covid in places you have been to don’t even say which location? 

We can’t look back where we have been and see what the notifications are talking about.  It is not really helpful for the user only the receiver of information.  ",en,  Not very helpful for the user   Can t view recorded covid tests  can t look back in locations I ve checked into not very helpful to me    Really disappointed that the notifications sent by this app are not available to be read more fully   Sometimes the notifications are very long   Selecting them would usually open an app to allow you to read it in more depth   Not this app   They simply disappear   No use whatsoever ever   Also the notifications of suspected covid in places you have been to don t even say which location    We can t look back where we have been and see what the notifications are talking about   It is not really helpful for the user only the receiver of information   ,"Domain_Specific, Privacy","locat, record, locat, receiv",0.068965517,Negative,0,0,1,0,,0,0,1,0
240,26/10/2020 10:53,1520427663,NHS COVID-19,gb,3.7.1,bb1891123,1,What’s the point?,"An APP that gives you false notifications, which doesn’t actually tell you where you’ve been in contact with a positive covid case (driving peoples’ mental health wild), where there’s no appeal decision button (unlike NI app), where there’s no phone number to actually get in touch with any body regarding a self isolation alert, no explanation as what to do if you leave your phone unattended and the tracer is on, it is not highlighted enough about turning tracing off when you leave your phone.","  What’s the point? An APP that gives you false notifications, which doesn’t actually tell you where you’ve been in contact with a positive covid case (driving peoples’ mental health wild), where there’s no appeal decision button (unlike NI app), where there’s no phone number to actually get in touch with any body regarding a self isolation alert, no explanation as what to do if you leave your phone unattended and the tracer is on, it is not highlighted enough about turning tracing off when you leave your phone.  ",en,  What s the point  An APP that gives you false notifications  which doesn t actually tell you where you ve been in contact with a positive covid case  driving peoples  mental health wild   where there s no appeal decision button  unlike NI app   where there s no phone number to actually get in touch with any body regarding a self isolation alert  no explanation as what to do if you leave your phone unattended and the tracer is on  it is not highlighted enough about turning tracing off when you leave your phone   ,"Domain_Specific, Emotional","mental, tracer, button",0.068181818,Negative,0,0,1,1,,0,0,0,0
243,26/10/2020 10:32,1520427663,NHS COVID-19,gb,3.7.1,burtonbutton,1,Phantom messages,I am still receiving these phantom messages and I’ve completed the update - the notification says that I’ve had a possible exposure then disappears when I tap on it with no follow up message telling me to isolate or not to worry. My friend has also been getting this everyday - is this happening for lots of people?,  Phantom messages I am still receiving these phantom messages and I’ve completed the update - the notification says that I’ve had a possible exposure then disappears when I tap on it with no follow up message telling me to isolate or not to worry. My friend has also been getting this everyday - is this happening for lots of people?  ,en,  Phantom messages I am still receiving these phantom messages and I ve completed the update   the notification says that I ve had a possible exposure then disappears when I tap on it with no follow up message telling me to isolate or not to worry  My friend has also been getting this everyday   is this happening for lots of people   ,"Domain_Specific, Emotional","worri, receiv, follow",0.115384615,Positive,0,0,1,1,,0,0,0,0
244,26/10/2020 9:56,1520427663,NHS COVID-19,gb,3.7.1,JohnnyKip,1,Pointless,"This app is useless! I’m a carpet fitter contracting to a leading Retail Shop, who are sending us into high risk customers on a daily basis, this app has no feature to register each address we visit, or register customer names each day, on Saturday the 24th October a customer Denis Till allowed us into his home to fit, an hour later he informs us I need to pull my van forward to let him off his drive so he could attend a Covid test ! Disgraceful selfish behaviour placing all 3 of us at high risk and any other customers we attend for the next few days","  Pointless This app is useless! I’m a carpet fitter contracting to a leading Retail Shop, who are sending us into high risk customers on a daily basis, this app has no feature to register each address we visit, or register customer names each day, on Saturday the 24th October a customer Denis Till allowed us into his home to fit, an hour later he informs us I need to pull my van forward to let him off his drive so he could attend a Covid test ! Disgraceful selfish behaviour placing all 3 of us at high risk and any other customers we attend for the next few days  ",en,  Pointless This app is useless  I m a carpet fitter contracting to a leading Retail Shop  who are sending us into high risk customers on a daily basis  this app has no feature to register each address we visit  or register customer names each day  on Saturday the   th October a customer Denis Till allowed us into his home to fit  an hour later he informs us I need to pull my van forward to let him off his drive so he could attend a Covid test   Disgraceful selfish behaviour placing all   of us at high risk and any other customers we attend for the next few days  ,Domain_Specific,"custom, retail, forward, address",0.06557377,Negative,0,0,1,0,,0,0,0,0
245,26/10/2020 9:50,1520427663,NHS COVID-19,gb,3.7.1,UniLecturer1969,1,Should I trust it?,"Today I casually clicked on the app and it told me to self-isolate because I came into contact with someone with Covid. I received no alerts nor text messages. I’m half-way up the country on a train on my way to work, now trying to head back home. NHS 111 told me I should have received a txt message, but recommended I would follow the advice. This completely messed up my work week, and had it not been for me clicking on the app on a whim I would be none the wiser and potentially spreading the virus through my students. Last night I upgraded my iPhone 7 to iOS 14, so I’m not sure whether to trust the app to create a pandemonium for more than 100 people for the entire week or consider that it might be a glitch? Obviously decided that better safe than sorry even if this will cost me £100s in travel expenses and loss of income, but the app should have a hotline to advice on a situation like mine.","  Should I trust it? Today I casually clicked on the app and it told me to self-isolate because I came into contact with someone with Covid. I received no alerts nor text messages. I’m half-way up the country on a train on my way to work, now trying to head back home. NHS 111 told me I should have received a txt message, but recommended I would follow the advice. This completely messed up my work week, and had it not been for me clicking on the app on a whim I would be none the wiser and potentially spreading the virus through my students. Last night I upgraded my iPhone 7 to iOS 14, so I’m not sure whether to trust the app to create a pandemonium for more than 100 people for the entire week or consider that it might be a glitch? Obviously decided that better safe than sorry even if this will cost me £100s in travel expenses and loss of income, but the app should have a hotline to advice on a situation like mine.  ",en,  Should I trust it  Today I casually clicked on the app and it told me to self isolate because I came into contact with someone with Covid  I received no alerts nor text messages  I m half way up the country on a train on my way to work  now trying to head back home  NHS     told me I should have received a txt message  but recommended I would follow the advice  This completely messed up my work week  and had it not been for me clicking on the app on a whim I would be none the wiser and potentially spreading the virus through my students  Last night I upgraded my iPhone   to iOS     so I m not sure whether to trust the app to create a pandemonium for more than     people for the entire week or consider that it might be a glitch  Obviously decided that better safe than sorry even if this will cost me     s in travel expenses and loss of income  but the app should have a hotline to advice on a situation like mine   ,"Age, Domain_Specific, Language, Location, Privacy, Socio_economic_Status","student, countri, expens, cost, countri, trust, receiv, head, follow, student",0.119047619,Positive,1,0,1,0,,1,1,1,1
246,26/10/2020 9:37,1520427663,NHS COVID-19,gb,3.7.1,stan598,2,Lack of area risk update is disappointing,"I was expecting the risk area to update to wherever I moved to, but it stays to the one I first entered when setting up the app. This is surely a flaw as I am now staying in a Tier 2 area but it is still showing the status of my home town and not informing me of the the risk level where I currently am; afraid my confidence in the app is therefore severely diminished!","  Lack of area risk update is disappointing I was expecting the risk area to update to wherever I moved to, but it stays to the one I first entered when setting up the app. This is surely a flaw as I am now staying in a Tier 2 area but it is still showing the status of my home town and not informing me of the the risk level where I currently am; afraid my confidence in the app is therefore severely diminished!  ",en,  Lack of area risk update is disappointing I was expecting the risk area to update to wherever I moved to  but it stays to the one I first entered when setting up the app  This is surely a flaw as I am now staying in a Tier   area but it is still showing the status of my home town and not informing me of the the risk level where I currently am  afraid my confidence in the app is therefore severely diminished   ,"Domain_Specific, Location","area, enter, level",0.081081081,Neutral,0,0,1,0,,0,1,0,0
247,26/10/2020 9:31,1520427663,NHS COVID-19,gb,3.7.1,G-Slags,2,Can’t put in a test result,I’m unable to enter a test result as I don’t have a test code. I wasn’t given one by the staff NHS staff testing facility and upon asking them they’re not able to get on. Seems like a massive flaw making this whole thing totally pointless.,  Can’t put in a test result I’m unable to enter a test result as I don’t have a test code. I wasn’t given one by the staff NHS staff testing facility and upon asking them they’re not able to get on. Seems like a massive flaw making this whole thing totally pointless.  ,en,  Can t put in a test result I m unable to enter a test result as I don t have a test code  I wasn t given one by the staff NHS staff testing facility and upon asking them they re not able to get on  Seems like a massive flaw making this whole thing totally pointless   ,Domain_Specific,"enter, staff",0.068965517,Positive,0,0,1,0,,0,0,0,0
248,26/10/2020 8:57,1520427663,NHS COVID-19,gb,3.7.1,DaisyBrush,2,App didn’t update with negative result,"I booked a test, after clicking through the symptoms checker on the app. The app hasn’t updated after I received a negative test result, and I can’t enter the result myself because I don’t have a code (because the text was booked through the app)!","  App didn’t update with negative result I booked a test, after clicking through the symptoms checker on the app. The app hasn’t updated after I received a negative test result, and I can’t enter the result myself because I don’t have a code (because the text was booked through the app)!  ",en,  App didn t update with negative result I booked a test  after clicking through the symptoms checker on the app  The app hasn t updated after I received a negative test result  and I can t enter the result myself because I don t have a code  because the text was booked through the app    ,Domain_Specific,"enter, receiv",0.083333333,Negative,0,0,1,0,,0,0,0,0
