,Date,AppID,AppName,Country,Author,Rating,Review,Title Review,Detected Language,content,issue,syn,issue_vio_id,sentiment,Age,Disability,Domain_Specific,Emotional,Gender,Language,Location,Privacy,Socio_economic_Status
427,8/12/20 0:28,nz.govt.health.covidtracer,NZ COVID Tracer,en,Karen Reeve,1,Does not send you the information needed to reset your password so can't log in or even use. It says it has sent you code but no email comes even in spam. Way to stressful to use.,  Does not send you the information needed to reset your password so can't log in or even use. It says it has sent you code but no email comes even in spam. Way to stressful to use. ,en,  Does not send you the information needed to reset your password so can t log in or even use  It says it has sent you code but no email comes even in spam  Way to stressful to use  ,Emotional,stress,0.052631579,Negative,0,0,0,1,0,0,0,0,0
431,8/12/20 0:01,nz.govt.health.covidtracer,NZ COVID Tracer,en,Rob Fergusson,4,"The password is too long 10 is hard to remember, it is not super risky information like a bank etc, 4 characters would be ample and more important easier to enter and remember",  The password is too long 10 is hard to remember  it is not super risky information like a bank etc  4 characters would be ample and more important easier to enter and remember ,en,  The password is too long    is hard to remember  it is not super risky information like a bank etc    characters would be ample and more important easier to enter and remember ,Domain_Specific,"enter, import",0.117647059,Positive,0,0,1,0,0,0,0,0,0
433,8/11/20 23:46,nz.govt.health.covidtracer,NZ COVID Tracer,en,Dinko Colic,1,"The awful password requirements are a huge barrier for registration. Who is going to try hack my covid tracer app? It's been proven that ""strong password requirements"" do very little to increase account security anyways. It's just a big hassle instead of being useful.","  The awful password requirements are a huge barrier for registration. Who is going to try hack my covid tracer app? It's been proven that ""strong password requirements"" do very little to increase account security anyways. It's just a big hassle instead of being useful. ",en,  The awful password requirements are a huge barrier for registration  Who is going to try hack my covid tracer app  It s been proven that  strong password requirements  do very little to increase account security anyways  It s just a big hassle instead of being useful  ,"Domain_Specific, Privacy","secur, secur, tracer, account",0.153846154,Positive,0,0,1,0,0,0,0,1,0
434,8/11/20 23:30,nz.govt.health.covidtracer,NZ COVID Tracer,en,Bill Rossiter,1,Taken 4 hours and still downloading this app is wasteful time and money don't pay the developer,  Taken 4 hours and still downloading this app is wasteful time and money don't pay the developer ,en,  Taken   hours and still downloading this app is wasteful time and money don t pay the developer ,Socio_economic_Status,pay,0.1,Negative,0,0,0,0,0,0,0,0,1
441,8/11/20 22:50,nz.govt.health.covidtracer,NZ COVID Tracer,en,Gavin Grimmer,4,Won't accept verification code for email address so can't use it... Hence total waste of time!!! Update... Tried again a few hours later and this time it worked!,  Won't accept verification code for email address so can't use it... Hence total waste of time!!! Update... Tried again a few hours later and this time it worked! ,en,  Won t accept verification code for email address so can t use it    Hence total waste of time    Update    Tried again a few hours later and this time it worked  ,Domain_Specific,address,0.0625,Positive,0,0,1,0,0,0,0,0,0
451,8/11/20 21:37,nz.govt.health.covidtracer,NZ COVID Tracer,en,Flavio Villani,1,"Hey there just putting low stars cause your team needs to fix this issue fast and it's a very clear IT problem. You need to create a way that when entering manual entries in the ""place/location"" field it points to a map locator or address, cause the way it is now it's just a text entry and you need FAST tracking in place! Otherwise what you gonna do, have someone manually reading all entries and making sense of thousands of log files??? Get some efficient people with your developers","  Hey there just putting low stars cause your team needs to fix this issue fast and it's a very clear IT problem. You need to create a way that when entering manual entries in the ""place/location"" field it points to a map locator or address  cause the way it is now it's just a text entry and you need FAST tracking in place! Otherwise what you gonna do  have someone manually reading all entries and making sense of thousands of log files??? Get some efficient people with your developers ",en,  Hey there just putting low stars cause your team needs to fix this issue fast and it s a very clear IT problem  You need to create a way that when entering manual entries in the  place location  field it points to a map locator or address  cause the way it is now it s just a text entry and you need FAST tracking in place  Otherwise what you gonna do  have someone manually reading all entries and making sense of thousands of log files    Get some efficient people with your developers ,"Domain_Specific, Privacy","locat, track, enter, locat, address",0.1,Positive,0,0,1,0,0,0,0,1,0
454,8/11/20 20:39,nz.govt.health.covidtracer,NZ COVID Tracer,en,Galactic Pirate,4,"Seems to be working fine, contrary to what other people have said. Automated gps tracking is a seriously missed oportunity, though",  Seems to be working fine  contrary to what other people have said. Automated gps tracking is a seriously missed oportunity  though ,en,  Seems to be working fine  contrary to what other people have said  Automated gps tracking is a seriously missed oportunity  though ,Privacy,"track, gps",0.153846154,Negative,0,0,0,0,0,0,0,1,0
457,8/11/20 20:27,nz.govt.health.covidtracer,NZ COVID Tracer,en,Sarah Austin,1,I add the app and signed up but can't get past the enter 6 digit code. Everytime I enter the code it keeps saying there is an error with my account whenever I put the code in they've email. I've tried 4 codes and it's still coming up with there is an error with my account.,  I add the app and signed up but can't get past the enter 6 digit code. Everytime I enter the code it keeps saying there is an error with my account whenever I put the code in they've email. I've tried 4 codes and it's still coming up with there is an error with my account. ,en,  I add the app and signed up but can t get past the enter   digit code  Everytime I enter the code it keeps saying there is an error with my account whenever I put the code in they ve email  I ve tried   codes and it s still coming up with there is an error with my account  ,Domain_Specific,"enter, account",0.08,Negative,0,0,1,0,0,0,0,0,0
460,8/11/20 19:58,nz.govt.health.covidtracer,NZ COVID Tracer,en,Stephen Schaapveld,1,Won't let me enter or reenter password even after reset. How hard should this be... Really!,  Won't let me enter or reenter password even after reset. How hard should this be... Really! ,en,  Won t let me enter or reenter password even after reset  How hard should this be    Really  ,Domain_Specific,enter,0.125,Positive,0,0,1,0,0,0,0,0,0
464,8/11/20 19:38,nz.govt.health.covidtracer,NZ COVID Tracer,en,Joseph Brown,2,"What happened to the talk of a Bluetooth tracer, or even a GPS based option, stopping to scan codes or enter locations manually is a little tedious.",  What happened to the talk of a Bluetooth tracer  or even a GPS based option  stopping to scan codes or enter locations manually is a little tedious. ,en,  What happened to the talk of a Bluetooth tracer  or even a GPS based option  stopping to scan codes or enter locations manually is a little tedious  ,"Domain_Specific, Privacy","locat, gps, tracer, enter, locat",0.3125,Negative,0,0,1,0,0,0,0,1,0
467,8/11/20 19:17,nz.govt.health.covidtracer,NZ COVID Tracer,en,Darren Breeze,5,"Good app, logical layout and beyond registration other personal info like address is optional.",  Good app  logical layout and beyond registration other personal info like address is optional. ,en,  Good app  logical layout and beyond registration other personal info like address is optional  ,Domain_Specific,address,0.090909091,Positive,0,0,1,0,0,0,0,0,0
469,8/11/20 17:48,nz.govt.health.covidtracer,NZ COVID Tracer,en,Vivienne Donaldson,1,"Impossible to create a new account, just going around in circles... Get to stage where I need to enter the email verification code, I go to inbox to get the code, when I go back to app to enter it, I just have the sign in/create new account screen. I sign in, enter the verification code, but now its not valid because a new one gets sent out after I sign in... And so it goes...",  Impossible to create a new account  just going around in circles... Get to stage where I need to enter the email verification code  I go to inbox to get the code  when I go back to app to enter it  I just have the sign in/create new account screen. I sign in  enter the verification code  but now its not valid because a new one gets sent out after I sign in... And so it goes... ,en,  Impossible to create a new account  just going around in circles    Get to stage where I need to enter the email verification code  I go to inbox to get the code  when I go back to app to enter it  I just have the sign in create new account screen  I sign in  enter the verification code  but now its not valid because a new one gets sent out after I sign in    And so it goes    ,Domain_Specific,"enter, account",0.051282051,Positive,0,0,1,0,0,0,0,0,0
470,8/11/20 17:01,nz.govt.health.covidtracer,NZ COVID Tracer,en,Deborah Pilkington,2,I cant scan can only enter manually and is a pain! Gone back to a paper dairy!,  I cant scan can only enter manually and is a pain! Gone back to a paper dairy! ,en,  I cant scan can only enter manually and is a pain  Gone back to a paper dairy  ,Domain_Specific,"enter, paper",0.2,Negative,0,0,1,0,0,0,0,0,0
475,8/11/20 11:50,nz.govt.health.covidtracer,NZ COVID Tracer,en,Kerstin Ladstaetter,1,"After downloading, I ve entered the code, which wasn't excepted. I tried this 3 times with new codes sent and got the same result. That's my second attempt to use the app, the first was weeks ago and I couldn't get it working.",  After downloading  I ve entered the code  which wasn't excepted. I tried this 3 times with new codes sent and got the same result. That's my second attempt to use the app  the first was weeks ago and I couldn't get it working. ,en,  After downloading  I ve entered the code  which wasn t excepted  I tried this   times with new codes sent and got the same result  That s my second attempt to use the app  the first was weeks ago and I couldn t get it working  ,Domain_Specific,enter,0.05,Neutral,0,0,1,0,0,0,0,0,0
477,8/11/20 11:25,nz.govt.health.covidtracer,NZ COVID Tracer,en,Peter Abbott,2,Annoying you have to login between each use. Makes it hard to use when small child in tow. Now the forget password not working for me,  Annoying you have to login between each use. Makes it hard to use when small child in tow. Now the forget password not working for me ,en,  Annoying you have to login between each use  Makes it hard to use when small child in tow  Now the forget password not working for me ,"Age, Emotional","child, annoy",0.166666667,Negative,1,0,0,1,0,0,0,0,0
478,8/11/20 11:18,nz.govt.health.covidtracer,NZ COVID Tracer,en,Glennys Williams,1,"Trying to do my bit and was frustrated beyond measure. I downloaded this app when it first came out and found it worked only intermittently then not at all. So I uninstalled it and re-installed the updated version and I can't even log into my account .. constant error messages, so I have given up. What use is this thing if you have to be a tech wiz to access it?",  Trying to do my bit and was frustrated beyond measure. I downloaded this app when it first came out and found it worked only intermittently then not at all. So I uninstalled it and re-installed the updated version and I can't even log into my account .. constant error messages  so I have given up. What use is this thing if you have to be a tech wiz to access it? ,en,  Trying to do my bit and was frustrated beyond measure  I downloaded this app when it first came out and found it worked only intermittently then not at all  So I uninstalled it and re installed the updated version and I can t even log into my account    constant error messages  so I have given up  What use is this thing if you have to be a tech wiz to access it  ,"Domain_Specific, Emotional","frustrat, measur, account",0.103448276,Negative,0,0,1,1,0,0,0,0,0
480,8/11/20 11:13,nz.govt.health.covidtracer,NZ COVID Tracer,en,Philippa Dean,1,"I cant rate it as , I cant use it as it keeps saying t o, enter a valid code. I have been sent 11 of them and not one works",  I cant rate it as   I cant use it as it keeps saying t o  enter a valid code. I have been sent 11 of them and not one works ,en,  I cant rate it as   I cant use it as it keeps saying t o  enter a valid code  I have been sent    of them and not one works ,Domain_Specific,enter,0.083333333,Neutral,0,0,1,0,0,0,0,0,0
486,8/11/20 10:47,nz.govt.health.covidtracer,NZ COVID Tracer,en,Stephen Cohn,1,"You get sent a 6 digit code to enter to confirm the email address on sign up - I get the code fine - have tried copying and pasting and entering manually and get the very helpful message ""please enter a valid verification code"" so cannot finalize my account and if course cannot use the app... Come on NZ Govt - we can do better than this...","  You get sent a 6 digit code to enter to confirm the email address on sign up - I get the code fine - have tried copying and pasting and entering manually and get the very helpful message ""please enter a valid verification code"" so cannot finalize my account and if course cannot use the app... Come on NZ Govt - we can do better than this... ",en,  You get sent a   digit code to enter to confirm the email address on sign up   I get the code fine   have tried copying and pasting and entering manually and get the very helpful message  please enter a valid verification code  so cannot finalize my account and if course cannot use the app    Come on NZ Govt   we can do better than this    ,Domain_Specific,"enter, account, address",0.085714286,Positive,0,0,1,0,0,0,0,0,0
491,8/11/20 10:39,nz.govt.health.covidtracer,NZ COVID Tracer,en,Kathy Tuckerman,1,Appalling wont accept my password asked for new link to update it if that was problem 5x received message sent nothing arrived cant access at all waste of time,  Appalling wont accept my password asked for new link to update it if that was problem 5x received message sent nothing arrived cant access at all waste of time ,en,  Appalling will not accept my password asked for new link to update it if that was problem  x received message sent nothing arrived cant access at all waste of time ,Domain_Specific,receiv,0.055555556,Negative,0,0,1,0,0,0,0,0,0
493,8/11/20 10:31,nz.govt.health.covidtracer,NZ COVID Tracer,en,Kevin Andrew,1,Cannot add people at the same email address.,  Cannot add people at the same email address. ,en,  Cannot add people at the same email address  ,Domain_Specific,address,0.25,Neutral,0,0,1,0,0,0,0,0,0
495,8/11/20 10:25,nz.govt.health.covidtracer,NZ COVID Tracer,en,Ryan Challis,4,Fyi - the app is fine but when you search contact tracing in the Google play store it returns no results and tells you no tracing apps have been approved by your local or national authorities. This will make it hard for people to find the app.,  Fyi - the app is fine but when you search contact tracing in the Google play store it returns no results and tells you no tracing apps have been approved by your local or national authorities. This will make it hard for people to find the app. ,en,  Fyi   the app is fine but when you search contact tracing in the Google play store it returns no results and tells you no tracing apps have been approved by your local or national authorities  This will make it hard for people to find the app  ,"Domain_Specific, Location","local, author, approv, author",0.173913043,Positive,0,0,1,0,0,0,1,0,0
500,8/11/20 10:15,nz.govt.health.covidtracer,NZ COVID Tracer,en,Stephen Pearce,1,Terrible app. Cant get past login . Tells me incorrect code used for confirmation of email and sends me a new one . Each time i enter the new code it tells me the same thing and sends me another code . FRUSTRATING!!!!,  Terrible app. Cant get past login . Tells me incorrect code used for confirmation of email and sends me a new one . Each time i enter the new code it tells me the same thing and sends me another code . FRUSTRATING!!!! ,en,  Terrible app  Cant get past login   Tells me incorrect code used for confirmation of email and sends me a new one   Each time i enter the new code it tells me the same thing and sends me another code   FRUSTRATING     ,"Domain_Specific, Emotional","frustrat, enter",0.08,Negative,0,0,1,1,0,0,0,0,0
503,8/11/20 10:06,nz.govt.health.covidtracer,NZ COVID Tracer,en,Sam Mathers,5,Gave it a quick test when alert level changed. Seems like it's working fine,  Gave it a quick test when alert level changed. Seems like it's working fine ,en,  Gave it a quick test when alert level changed  Seems like it s working fine ,Domain_Specific,level,0.1,Positive,0,0,1,0,0,0,0,0,0
504,8/11/20 10:06,nz.govt.health.covidtracer,NZ COVID Tracer,en,Abbey Walbran,1,Unusable. Jacinda and Ashley just spent 5 mins explaining how important this app is and it won't even let you create and account.,  Unusable. Jacinda and Ashley just spent 5 mins explaining how important this app is and it won't even let you create and account. ,en,  Unusable  Jacinda and Ashley just spent   mins explaining how important this app is and it won t even let you create and account  ,Domain_Specific,"import, account",0.166666667,Positive,0,0,1,0,0,0,0,0,0
511,8/11/20 8:51,nz.govt.health.covidtracer,NZ COVID Tracer,en,Han Overtoom,1,It tells me it is incomp6atible with my device. My device runs android 5.0.1 Is this normal?,  It tells me it is incomp6atible with my device. My device runs android 5.0.1 Is this normal? ,en,  It tells me it is incomp atible with my device  My device runs android       Is this normal  ,Domain_Specific,"run, normal",0.25,Neutral,0,0,1,0,0,0,0,0,0
521,8/8/20 2:53,nz.govt.health.covidtracer,NZ COVID Tracer,en,Ana Brown,1,Most codes wont scan. I really want to use this app but every time I try to scan it wont work. Ive managed one successful scan. Everyone else I know has had similar issues before abandoning use. Ive just kept a mental record in the end. I hear ripple is better in regards to functionality,  Most codes wont scan. I really want to use this app but every time I try to scan it wont work. Ive managed one successful scan. Everyone else I know has had similar issues before abandoning use. Ive just kept a mental record in the end. I hear ripple is better in regards to functionality ,en,  Most codes will not scan  I really want to use this app but every time I try to scan it will not work  Ive managed one successful scan  Everyone else I know has had similar issues before abandoning use  Ive just kept a mental record in the end  I hear ripple is better in regards to functionality ,"Domain_Specific, Emotional","mental, manag, record, manag",0.117647059,Positive,0,0,1,1,0,0,0,0,0
524,8/6/20 22:45,nz.govt.health.covidtracer,NZ COVID Tracer,en,Daniel Mac,1,Giving up on this! Few QR codes to scan. Found a QR code in a non obvious place in a big store. Opened app to scan one handed while supporting 97 year old father with the other. App required me to log in so I couldn't use it. Level one needs something useable! Didn't see anyone else scanning the code although many were entering the store.,  Giving up on this! Few QR codes to scan. Found a QR code in a non obvious place in a big store. Opened app to scan one handed while supporting 97 year old father with the other. App required me to log in so I couldn't use it. Level one needs something useable! Didn't see anyone else scanning the code although many were entering the store. ,en,  Giving up on this  Few QR codes to scan  Found a QR code in a non obvious place in a big store  Opened app to scan one handed while supporting    year old father with the other  App required me to log in so I couldn t use it  Level one needs something useable  Didn t see anyone else scanning the code although many were entering the store  ,Domain_Specific,"enter, father, level",0.076923077,Positive,0,0,1,0,0,0,0,0,0
530,8/6/20 1:59,nz.govt.health.covidtracer,NZ COVID Tracer,en,Jools Scarlett,1,"Finding it impossible to set up an account. I never received the authenticity set up code until it had expired. So account was not properly set up. Had another attempt at getting into this app today and tried to reset my password. Again, I have not received the code. It is not in spam folder, either. Very frustrating.",  Finding it impossible to set up an account. I never received the authenticity set up code until it had expired. So account was not properly set up. Had another attempt at getting into this app today and tried to reset my password. Again  I have not received the code. It is not in spam folder  either. Very frustrating. ,en,  Finding it impossible to set up an account  I never received the authenticity set up code until it had expired  So account was not properly set up  Had another attempt at getting into this app today and tried to reset my password  Again  I have not received the code  It is not in spam folder  either  Very frustrating  ,"Domain_Specific, Emotional","frustrat, folder, receiv, account",0.142857143,Negative,0,0,1,1,0,0,0,0,0
531,8/5/20 22:29,nz.govt.health.covidtracer,NZ COVID Tracer,en,Paul van der Werff,1,"This would be the most frustrating app I've tried to load. My wife and I share the same email address so l cant download app for myself . Also noted that if you know the email address of someone else, you can change password then you are privy to other person's details!",  This would be the most frustrating app I've tried to load. My wife and I share the same email address so l cant download app for myself . Also noted that if you know the email address of someone else  you can change password then you are privy to other person's details! ,en,  This would be the most frustrating app I ve tried to load  My wife and I share the same email address so l cant download app for myself   Also noted that if you know the email address of someone else  you can change password then you are privy to other person s details  ,"Domain_Specific, Emotional","frustrat, address",0.08,Positive,0,0,1,1,0,0,0,0,0
533,8/5/20 19:59,nz.govt.health.covidtracer,NZ COVID Tracer,en,Rob Edkins,3,Manual data entry update is useful. Any chance of an option to just manually stamp location from GPS or maps integration?,  Manual data entry update is useful. Any chance of an option to just manually stamp location from GPS or maps integration? ,en,  Manual data entry update is useful  Any chance of an option to just manually stamp location from GPS or maps integration  ,"Domain_Specific, Privacy","data, locat, gps, locat",0.285714286,Positive,0,0,1,0,0,0,0,1,0
535,8/5/20 8:23,nz.govt.health.covidtracer,NZ COVID Tracer,en,emma potts,1,"I'm not getting the code sent to me, checked spam folder nothing. Want to participate but it needs to be easier than this.",  I'm not getting the code sent to me  checked spam folder nothing. Want to participate but it needs to be easier than this. ,en,  I m not getting the code sent to me  checked spam folder nothing  Want to participate but it needs to be easier than this  ,Domain_Specific,folder,0.090909091,Positive,0,0,1,0,0,0,0,0,0
539,8/5/20 7:09,nz.govt.health.covidtracer,NZ COVID Tracer,en,Katherine Haisman,3,"Hi, your manual entry should make the user select an address. Manual entry of thier location or activity (how is an activity going to be trackable?)is going to make it much harder to match up. Pleased you have it now so I don't need to use the terrible scanner though 👍",  Hi  your manual entry should make the user select an address. Manual entry of thier location or activity (how is an activity going to be trackable?)is going to make it much harder to match up. Pleased you have it now so I don't need to use the terrible scanner though 👍 ,en,  Hi  your manual entry should make the user select an address  Manual entry of thier location or activity  how is an activity going to be trackable  is going to make it much harder to match up  Pleased you have it now so I don t need to use the terrible scanner though   ,"Domain_Specific, Privacy","locat, locat, address",0.115384615,Negative,0,0,1,0,0,0,0,1,0
540,8/5/20 6:16,nz.govt.health.covidtracer,NZ COVID Tracer,en,Peter Ball,1,Pointless. No requirement to scan and no codes to scan. No recording of GPS locations with time etc.,  Pointless. No requirement to scan and no codes to scan. No recording of GPS locations with time etc. ,en,  Pointless  No requirement to scan and no codes to scan  No recording of GPS locations with time etc  ,"Domain_Specific, Privacy","locat, gps, record, locat",0.4,Negative,0,0,1,0,0,0,0,1,0
543,8/5/20 5:50,nz.govt.health.covidtracer,NZ COVID Tracer,en,Graeme & Mary Jones,1,My wife set it up on her phone using our email address which blocked me using the same address. Do I have to set up another email address just to use the app? Not worth the time & effort.,  My wife set it up on her phone using our email address which blocked me using the same address. Do I have to set up another email address just to use the app? Not worth the time & effort. ,en,  My wife set it up on her phone using our email address which blocked me using the same address  Do I have to set up another email address just to use the app  Not worth the time   effort  ,Domain_Specific,address,0.055555556,Negative,0,0,1,0,0,0,0,0,0
544,8/5/20 4:54,nz.govt.health.covidtracer,NZ COVID Tracer,en,Briar Rose,3,"After the update the app is a bit more useable, being able to manually add locations is a good change. The functionality is still very limited though. There is only an ""arrival"" time, no place to enter a ""left"" time except for in optional details, and once a manual entry is submitted there is no way to edit it if you made a mistake. A way to make this app more functional is to allow people to upload geotagged pictures to their entries which they took when arriving and leaving locations.","  After the update the app is a bit more useable  being able to manually add locations is a good change. The functionality is still very limited though. There is only an ""arrival"" time  no place to enter a ""left"" time except for in optional details  and once a manual entry is submitted there is no way to edit it if you made a mistake. A way to make this app more functional is to allow people to upload geotagged pictures to their entries which they took when arriving and leaving locations. ",en,  After the update the app is a bit more useable  being able to manually add locations is a good change  The functionality is still very limited though  There is only an  arrival  time  no place to enter a  left  time except for in optional details  and once a manual entry is submitted there is no way to edit it if you made a mistake  A way to make this app more functional is to allow people to upload geotagged pictures to their entries which they took when arriving and leaving locations  ,"Domain_Specific, Privacy","locat, enter, locat",0.063829787,Negative,0,0,1,0,0,0,0,1,0
545,8/5/20 2:17,nz.govt.health.covidtracer,NZ COVID Tracer,en,Cap'n Crayfish,4,I like the manual entry for when no codes present 🙂,  I like the manual entry for when no codes present 🙂 ,en,  I like the manual entry for when no codes present   ,Domain_Specific,present,0.2,Positive,0,0,1,0,0,0,0,0,0
546,8/5/20 1:53,nz.govt.health.covidtracer,NZ COVID Tracer,en,Guy Dubuis,2,Still not compatible with older versions of Android. Bluetooth capability is still not activated in the latest version.,  Still not compatible with older versions of Android. Bluetooth capability is still not activated in the latest version. ,en,  Still not compatible with older versions of Android  Bluetooth capability is still not activated in the latest version  ,Age,older,0.090909091,Neutral,1,0,0,0,0,0,0,0,0
547,8/5/20 1:29,nz.govt.health.covidtracer,NZ COVID Tracer,en,Murray de Lues,1,"Utter bloody rubbish app. Followed all instructions, entered the code and it fails. Tried twice so not wasting my time again",  Utter bloody rubbish app. Followed all instructions  entered the code and it fails. Tried twice so not wasting my time again ,en,  Utter bloody rubbish app  Followed all instructions  entered the code and it fails  Tried twice so not wasting my time again ,Domain_Specific,"enter, follow",0.153846154,Negative,0,0,1,0,0,0,0,0,0
548,8/5/20 1:23,nz.govt.health.covidtracer,NZ COVID Tracer,en,Colleen Riggs,1,Tried several times and despite following directions I keep getting blocked at the code entry level. I give up.,  Tried several times and despite following directions I keep getting blocked at the code entry level. I give up. ,en,  Tried several times and despite following directions I keep getting blocked at the code entry level  I give up  ,Domain_Specific,"follow, level",0.153846154,Negative,0,0,1,0,0,0,0,0,0
550,8/4/20 23:35,nz.govt.health.covidtracer,NZ COVID Tracer,en,Jim Johnston,5,clear to follow.I feel I can be part of a larger team.,  clear to follow.I feel I can be part of a larger team. ,en,  clear to follow I feel I can be part of a larger team  ,Domain_Specific,follow,0.166666667,Positive,0,0,1,0,0,0,0,0,0
553,8/4/20 20:02,nz.govt.health.covidtracer,NZ COVID Tracer,en,userkev1,1,"Great idea, poor in getting compliance. How about this for an idea. For the covid app. Giveaway $1M each day as a lottery for app users. The more you use it, the more chances you have to win. Publicise the winners too. NZ is basically a bogan country, half the workers are on less than $25/h. And live for lotto on Saturday night. Thinking about these things working on The Terrace doesn't cut it. You've gotta think 'bogan'. Are you up to the challenge Ashley? Can you think outside the square?",  Great idea  poor in getting compliance. How about this for an idea. For the covid app. Giveaway $1M each day as a lottery for app users. The more you use it  the more chances you have to win. Publicise the winners too. NZ is basically a bogan country  half the workers are on less than $25/h. And live for lotto on Saturday night. Thinking about these things working on The Terrace doesn't cut it. You've gotta think 'bogan'. Are you up to the challenge Ashley? Can you think outside the square? ,en,  Great idea  poor in getting compliance  How about this for an idea  For the covid app  Giveaway   M each day as a lottery for app users  The more you use it  the more chances you have to win  Publicise the winners too  NZ is basically a bogan country  half the workers are on less than     h  And live for lotto on Saturday night  Thinking about these things working on The Terrace doesn t cut it  You ve gotta think  bogan   Are you up to the challenge Ashley  Can you think outside the square  ,"Domain_Specific, Language, Location","countri, countri, outsid",0.068181818,Positive,0,0,1,0,0,1,1,0,0
554,8/4/20 7:01,nz.govt.health.covidtracer,NZ COVID Tracer,en,ROD LIDDY,1,"Initially this app worked well then out of no where it was asking me to ""log in"" ""sign in"" ok I thought maybe it was updating..?? No.!! Uninstalled this app completely in an attempt to install again and use.. followed all the instructions re email address and password comes back as"" user name already exists"" or ""password does not match"" wipe both address and passwords out start again same result...have now given up","  Initially this app worked well then out of no where it was asking me to ""log in"" ""sign in"" ok I thought maybe it was updating..?? No.!! Uninstalled this app completely in an attempt to install again and use.. followed all the instructions re email address and password comes back as"" user name already exists"" or ""password does not match"" wipe both address and passwords out start again same result...have now given up ",en,  Initially this app worked well then out of no where it was asking me to  log in   sign in  ok I thought maybe it was updating     No    Uninstalled this app completely in an attempt to install again and use   followed all the instructions re email address and password comes back as  user name already exists  or  password does not match  wipe both address and passwords out start again same result   have now given up ,Domain_Specific,"follow, address",0.054054054,Neutral,0,0,1,0,0,0,0,0,0
557,8/3/20 8:22,nz.govt.health.covidtracer,NZ COVID Tracer,en,Paul Benge,1,"Went to use App today, now it wants me to login again. I am not waiting outside a shop messing around to login. Why login anyway, the data so you say is stored on my own device only. Time to delete app. . Should have been a universal standard. Around 75% of the QR Codes you scan don't work. Was way too hard for many businesses to create the code as have to have RealMe Account etc. Changed rating to five stars, developer responded to my review and have taken steps to correct it. Good on them.",  Went to use App today  now it wants me to login again. I am not waiting outside a shop messing around to login. Why login anyway  the data so you say is stored on my own device only. Time to delete app. . Should have been a universal standard. Around 75% of the QR Codes you scan don't work. Was way too hard for many businesses to create the code as have to have RealMe Account etc. Changed rating to five stars  developer responded to my review and have taken steps to correct it. Good on them. ,en,  Went to use App today  now it wants me to login again  I am not waiting outside a shop messing around to login  Why login anyway  the data so you say is stored on my own device only  Time to delete app    Should have been a universal standard  Around     of the QR Codes you scan don t work  Was way too hard for many businesses to create the code as have to have RealMe Account etc  Changed rating to five stars  developer responded to my review and have taken steps to correct it  Good on them  ,"Domain_Specific, Privacy","data, outsid, respond, account",0.08,Positive,0,0,1,0,0,0,0,1,0
559,8/3/20 2:04,nz.govt.health.covidtracer,NZ COVID Tracer,en,R White,4,"Updated Review 3rd Aug Fantastic to see the app now supports the older Android version my phone has (6.0). Furthermore manual entries can now be added where a location does not have a bar code and also notification of when I visit somewhere where someone tested positive. I will upgrade to 5 stars when I hear someone being notified via the app of a positive test of someone who visited the same location as myself. Well done MoH on the updates, communications and esp. my request to support older Android versions than v7.0 Original Review (was 2 stars) Does not supports Android 6.0 but did on initial launch now I cannot upgrade and its unreliable. Very disappointing that an app such as this does not support Android 6 (or even older), the whole idea is to get as many people as possible using this app. Even Google, MS and RSA support Android 6 for secure use such as auth apps. Note I cannot upgrade my Android version as Huawei don't make it available here.I suggest that is requirement. for the next release. I'll upgrade my review when I saw better Android OS support",  Updated Review 3rd Aug Fantastic to see the app now supports the older Android version my phone has (6.0). Furthermore manual entries can now be added where a location does not have a bar code and also notification of when I visit somewhere where someone tested positive. I will upgrade to 5 stars when I hear someone being notified via the app of a positive test of someone who visited the same location as myself. Well done MoH on the updates  communications and esp. my request to support older Android versions than v7.0 Original Review (was 2 stars) Does not supports Android 6.0 but did on initial launch now I cannot upgrade and its unreliable. Very disappointing that an app such as this does not support Android 6 (or even older)  the whole idea is to get as many people as possible using this app. Even Google  MS and RSA support Android 6 for secure use such as auth apps. Note I cannot upgrade my Android version as Huawei don't make it available here.I suggest that is requirement. for the next release. I'll upgrade my review when I saw better Android OS support ,en,  Updated Review  rd Aug Fantastic to see the app now supports the older Android version my phone has        Furthermore manual entries can now be added where a location does not have a bar code and also notification of when I visit somewhere where someone tested positive  I will upgrade to   stars when I hear someone being notified via the app of a positive test of someone who visited the same location as myself  Well done MoH on the updates  communications and esp  my request to support older Android versions than v    Original Review  was   stars  Does not supports Android     but did on initial launch now I cannot upgrade and its unreliable  Very disappointing that an app such as this does not support Android    or even older   the whole idea is to get as many people as possible using this app  Even Google  MS and RSA support Android   for secure use such as auth apps  Note I cannot upgrade my Android version as Huawei don t make it available here I suggest that is requirement  for the next release  I ll upgrade my review when I saw better Android OS support ,"Age, Domain_Specific, Privacy","older, locat, secur, secur, locat, communic",0.057142857,Positive,1,0,1,0,0,0,0,1,0
