,Date,AppID,AppName,Country,Author,Rating,Review,Title Review,Detected Language,content,issue,syn,issue_vio_id,sentiment,Age,Disability,Domain_Specific,Emotional,Gender,Language,Location,Privacy,Socio_economic_Status
182,2/5/20 3:49,com.thaialert.app,MorChana - หมอชนะ,th,Earn phonnipa,1,โหลดแล้วแต่เข้ายังไงก็เข้าไม่ได้, Loading but still can't enter ,th, Loading but still can t enter ,Domain_Specific,enter,0.333333333,Neutral,0,,1,0,,0,0,0,0
190,1/5/20 9:02,com.thaialert.app,MorChana - หมอชนะ,en,Kong Natee,1,App shoot use standard API provided by Google For better security reason.,   App shoot use standard API provided by Google For better security reason.  ,en,   App shoot use standard API provided by Google For better security reason   ,Privacy,"secur, secur",0.2,Positive,0,,0,0,,0,0,1,0
192,1/5/20 4:54,com.thaialert.app,MorChana - หมอชนะ,th,ชื่อ นามไรอ่ะ,1,แอพโหลดมาแล้วพอเข้า มันขึ้นว่า การโหลดข้อมุลล้มเหล้ว ต้องทำไงครับ," The app has loaded, and when I enter, it shows that the data loading failed. ",th, The app has loaded  and when I enter  it shows that the data loading failed  ,"Domain_Specific, Privacy","data, enter",0.285714286,Negative,0,,1,0,,0,0,1,0
196,30/04/2020 14:47,com.thaialert.app,MorChana - หมอชนะ,en,Pilot Adam,1,5 star if English language availablity,   5 star if English language availablity  ,en,     star if English language availablity  ,Language,"english, languag",0.5,Neutral,0,,0,0,,1,0,0,0
198,30/04/2020 8:30,com.thaialert.app,MorChana - หมอชนะ,th,สุดหล่อ ร้อนแรง,1,แสกนไม่ได้ครับ(ที่ติดตั้งเพราะถูกนายจ้างบังคับนี่ใช้ไม่ได้อีกต้องไปซื้อโทรสับใหม่เงินจะซื้อกินยังแทบไม่มีพัฒนาสมองหมา)," Can't scan (Installed due to being forced by employer, this cannot be used anymore, need to buy a new call, hack, money to buy, almost no dog brain development) ",th, Can t scan  Installed due to being forced by employer  this cannot be used anymore  need to buy a new call  hack  money to buy  almost no dog brain development  ,"Domain_Specific, Socio_economic_Status","buy, employ",0.111111111,Negative,0,,1,0,,0,0,0,1
205,29/04/2020 1:59,com.thaialert.app,MorChana - หมอชนะ,en,Phiradej Nopteepkungwan,5,พัฒนาต่อเนื่อง ครอบคลุมการใช้งาน แนะนำให้ใช้เป็นหลัก... เพื่อตนเอง เพื่อครอบครัว เพื่อสังคม เพื่อประเทศชาติ," Continuous development Cover usage It is recommended to use mainly ... For oneself, for family, for society, for the country ",th, Continuous development Cover usage It is recommended to use mainly     For oneself  for family  for society  for the country ,"Domain_Specific, Language, Location","countri, countri, cover",0.272727273,Positive,0,,1,0,,1,1,0,0
209,28/04/2020 5:05,com.thaialert.app,MorChana - หมอชนะ,en,Guy Harrison,1,Only Thai language.,   Only Thai language.  ,en,   Only Thai language   ,Language,"thai, languag",0.666666667,Neutral,0,,0,0,,1,0,0,0
210,28/04/2020 4:48,com.thaialert.app,MorChana - หมอชนะ,th,Na Kon,5,ไม่ออกไปไหน ยกเว้นจำเป็นจริงๆ ต้องป้องกันระมัดระว้งเคร่งครัด, Not going anywhere except absolutely necessary. Must be protected strictly ,th, Not going anywhere except absolutely necessary  Must be protected strictly ,Privacy,protect,0.125,Positive,0,,0,0,,0,0,1,0
211,28/04/2020 1:52,com.thaialert.app,MorChana - หมอชนะ,en,Keagan Cherry,5,English would be great,   English would be great  ,en,   English would be great  ,Language,english,0.333333333,Positive,0,,0,0,,1,0,0,0
214,23/04/2020 15:32,com.thaialert.app,MorChana - หมอชนะ,th,Wire-Rai,3,ขออนุญาตินะครับ การที่เราต้องเปิด บลูธูท ตลอดไม่ทำให้มีการดึงข้อมูลใช่ไหมครับ / แล้วที่บอกเครื่องจะสแกนคนรอบข้าง อันนี้เฉพาะคนรอบข้างที่เปิดบลูธูท หรือมีแอพด้วยไหมครับ," I would like permission. The fact that we have to always turn on Bluetooth doesn't cause data to be retrieved, right? This is only those around who have Bluetooth enabled. Or is there an app as well? ",th, I would like permission  The fact that we have to always turn on Bluetooth doesn t cause data to be retrieved  right  This is only those around who have Bluetooth enabled  Or is there an app as well  ,Privacy,data,0.058823529,Positive,0,,0,0,,0,0,1,0
217,22/04/2020 6:43,com.thaialert.app,MorChana - หมอชนะ,th,ทอ,5,ดีมากค่ะ สำหรับคนที่ไม่สะดวกในการถ่ายรูปใบหน้าตนเองนะคะ เค้าจะมีปุ่มให้ถ่ายรูป กดที่มุมล่างขวาเป็นภาพๆค่ะ ก้จะเข้าถึงแกลเลอรี่ได้ค่ะ, Very good for people who are inconvenient to take photos of their own faces. He will have a button to take pictures. Click on the bottom right corner as a picture. You will have access to the gallery. ,th, Very good for people who are inconvenient to take photos of their own faces  He will have a button to take pictures  Click on the bottom right corner as a picture  You will have access to the gallery  ,Domain_Specific,"bottom, button",0.117647059,Positive,0,,1,0,,0,0,0,0
218,22/04/2020 5:07,com.thaialert.app,MorChana - หมอชนะ,en,Thayut Lohwanichchai,3,วิธีทำแบบสอบถามง่ายเกินไป แบบนี้ใครๆก็สามารถโกงคำตอบได้ ถ้าทำจริงจัง ควรมีเรื่องของใบรับรองแพทย์และอื่นๆด้วย," The way to do the questionnaire is too easy. Like this, anyone can cheat on the answer, and if you take it seriously, there should be a matter of a doctor's certificate, etc. ",th, The way to do the questionnaire is too easy  Like this  anyone can cheat on the answer  and if you take it seriously  there should be a matter of a doctor s certificate  etc  ,Domain_Specific,answer,0.076923077,Positive,0,,1,0,,0,0,0,0
219,21/04/2020 15:13,com.thaialert.app,MorChana - หมอชนะ,th,FarmSuk Channel,3,ใช้ง่ายดีครับ ง่ายจนไม่รู้จะเอาไปทำอะไร ผมว่าสักพักคนก็จะลบแอพทิ้งนะครับ ... อยากสนับสนุนหมอและภาครัฐ แต่น่าจะชัดเจนหรือต่อยอดได้มากกว่านี้ ^^, Easy to use. So easy that I don't know what to do. I think after a while people will delete the app ... I want to support doctors and the government. But should be more clear or can be extended more ^^ ,th, Easy to use  So easy that I don t know what to do  I think after a while people will delete the app     I want to support doctors and the government  But should be more clear or can be extended more    ,Domain_Specific,extend,0.071428571,Positive,0,,1,0,,0,0,0,0
223,21/04/2020 4:54,com.thaialert.app,MorChana - หมอชนะ,en,Mil ke SIKHENGE,1,English verisioni is not avilabele,   English verisioni is not avilabele  ,en,   English verisioni is not avilabele  ,Language,english,0.333333333,Neutral,0,,0,0,,1,0,0,0
225,20/04/2020 0:06,com.thaialert.app,MorChana - หมอชนะ,th,KASEM NGAMLERTPAIROTE,3,เริ่มสงสัยว่าไม่ปลอดภัยจากเปิด bluetooth ตลอดเวลาซึ่งอาจจะถูกโจรกรรมข้อมูล ขอใบอนุญาต Certified ว่าระบบมีความปลอดภัยเพียงพอต่อการใช้งาน," Beginning to suspect that it is not safe from always turning on bluetooth, which may be stolen. Apply for a license Certified that the system is secure enough to use. ",th, Beginning to suspect that it is not safe from always turning on bluetooth  which may be stolen  Apply for a license Certified that the system is secure enough to use  ,"Domain_Specific, Privacy","secur, secur, certifi",0.2,Negative,0,,1,0,,0,0,1,0
227,18/04/2020 13:35,com.thaialert.app,MorChana - หมอชนะ,th,Natchapong Petchrit,2,ลงแอพใช้แล้วไม่เห็นมีข้อมูลเกึ่ยวกับโรคที่เป็นประโยชน์ให้ดูเลย มีแต่สแกนคิวอาร์โค้ด และติดตามการเดินทาง ควรปรับปรุงให้ผู้ใช้แอพได้รับข้อมูลด้วยครับ, I installed the app and I didn't see any useful information about the disease. Only scan the QR code And follow the journey Should improve the app users to receive information as well. ,th, I installed the app and I didn t see any useful information about the disease  Only scan the QR code And follow the journey Should improve the app users to receive information as well  ,Domain_Specific,"receiv, follow",0.105263158,Positive,0,,1,0,,0,0,0,0
232,16/04/2020 7:16,com.thaialert.app,MorChana - หมอชนะ,th,Pakwan Pakwan,5,ชอบค่ะ.. ถ้าตรวจเชื้อโรคโควิดวัดไข้ได้เลยยิ่งดีมาก เลยค่ะ," I like it .. If you can detect COVID disease, you can measure your fever, it will be very good. ",th, I like it    If you can detect COVID disease  you can measure your fever  it will be very good  ,Domain_Specific,measur,0.125,Positive,0,,1,0,,0,0,0,0
240,13/04/2020 9:30,com.thaialert.app,MorChana - หมอชนะ,de,Peter Wannenmacher,1,Only in Thai.....,   Only in Thai.....  ,en,   Only in Thai       ,Language,thai,0.5,Neutral,0,,0,0,,1,0,0,0
241,13/04/2020 9:18,com.thaialert.app,MorChana - หมอชนะ,th,นายเกียรติศักดิ์ แก้วหล้า,4,คิดว่าแอพใช้การทำแบบประเมินของแต่ละคนในการประเมินความเสี่ยง ถ้าทุกคนตอบแบบประเมินตามข้อเท็จจริงก็จะช่วยได้มาก แต่ถ้าบางคนไม่ยอมตอบตามความเป็นจริงแอพนี้แทบจะไม่มีประโยชน์เลย และอีกอย่างทำอย่างไรจะให้คนไทยทุกคนติดตั้งแอพนี้ลงโทรศัพท์ อสม. น่าจะช่วยตรงนี้ได้ แต่ถ้ามันฝังมากับ os เลยเหมือนที่ apple กับ google กำลังร่วมมือกันพัฒนา น่าจะมีประสิทธิภาพ เต็มที่ เอาใจช่วยทีมพัฒนาครับ," Think that the app uses the assessment of the individual to assess the risks. If everyone answers the fact-based assessment, it will be of great help. But if some people simply refuse to answer truthfully, this app is almost useless. And another thing, how to get all Thai people to install this app on the phone, the volunteer office should be able to help here. But if it is embedded with the os at all, as apple and google are working together to develop It should be fully effective and support the development team. ",th, Think that the app uses the assessment of the individual to assess the risks  If everyone answers the fact based assessment  it will be of great help  But if some people simply refuse to answer truthfully  this app is almost useless  And another thing  how to get all Thai people to install this app on the phone  the volunteer office should be able to help here  But if it is embedded with the os at all  as apple and google are working together to develop It should be fully effective and support the development team  ,"Domain_Specific, Language","thai, answer, volunt",0.065217391,Positive,0,,1,0,,1,0,0,0
243,13/04/2020 4:00,com.thaialert.app,MorChana - หมอชนะ,th,Bhanu Sine Ukprakone,5,ช่วยได้มากเลยครับ คลายวิตกไประดับหนึ่ง, It helps a lot. Relieve anxiety to a certain extent ,th, It helps a lot  Relieve anxiety to a certain extent ,Emotional,anxieti,0.166666667,Positive,0,,0,1,,0,0,0,0
244,13/04/2020 2:38,com.thaialert.app,MorChana - หมอชนะ,fr,Patrick BURGER,1,only Thai language.. maybe farang not have covid?,   only Thai language.. maybe farang not have covid?  ,en,   only Thai language   maybe farang not have covid   ,Language,"thai, languag",0.333333333,Neutral,0,,0,0,,1,0,0,0
248,12/4/20 17:37,com.thaialert.app,MorChana - หมอชนะ,en,Rodger,1,English please!,   English please!  ,en,   English please   ,Language,english,0.5,Positive,0,,0,0,,1,0,0,0
254,11/4/20 11:41,com.thaialert.app,MorChana - หมอชนะ,en,Kamolphan Lewprasert,5,ดีค่ะ เป็นกำลังใจให้นักพัฒนาไทยทุกคนค่ะ ฝ่าวิกฤติไปด้วยกันนะคะ ❤❤❤ แอปออกมาสวยหน้าตาดีมากค่ะ," Well, it is an encouragement to all Thai developers. Break through the crisis together ❤❤❤ The app comes out pretty good-looking. ",th, Well  it is an encouragement to all Thai developers  Break through the crisis together     The app comes out pretty good looking  ,Language,thai,0.083333333,Positive,0,,0,0,,1,0,0,0
268,10/4/20 16:20,com.thaialert.app,MorChana - หมอชนะ,en,Naveen Jain,4,Should have language choices,   Should have language choices  ,en,   Should have language choices  ,Language,languag,0.5,Neutral,0,,0,0,,1,0,0,0
270,10/4/20 13:12,com.thaialert.app,MorChana - หมอชนะ,th,Monkey D. Kum,3,ใช้งานยังไงคะ โหลดมาลงทะเบียนเรียบร้อยแล้วแต่ งงมาก ไม่เห็นจะมีแผนที่อะไรเหมือนในข่าวเลย," How do you use it? Loaded and registered, but I am very confused. I do not see any map like in the news. ",th, How do you use it  Loaded and registered  but I am very confused  I do not see any map like in the news  ,Emotional,confus,0.1,Neutral,0,,0,1,,0,0,0,0
273,10/4/20 12:38,com.thaialert.app,MorChana - หมอชนะ,de,prallo,1,Only in Thai language ! 555,   Only in Thai language ! 555  ,en,   Only in Thai language        ,Language,"thai, languag",0.666666667,Neutral,0,,0,0,,1,0,0,0
275,10/4/20 8:41,com.thaialert.app,MorChana - หมอชนะ,th,เพียงพิศ ทิมเย็น,5,มีโรคเป็นความดันสูงคะ, Have high blood pressure disease ,th, Have high blood pressure disease ,Emotional,pressur,0.25,Negative,0,,0,1,,0,0,0,0
277,10/4/20 6:22,com.thaialert.app,MorChana - หมอชนะ,th,โอ้โห ปลากระโห้นี่หว่า,5,เป็นกำลังใจให้คนไทยผ่านวิกฤตนี้ไปด้วยกันครับ, It is an encouragement for Thai people to go through this crisis together. ,th, It is an encouragement for Thai people to go through this crisis together  ,Language,thai,0.166666667,Negative,0,,0,0,,1,0,0,0
281,10/4/20 4:47,com.thaialert.app,MorChana - หมอชนะ,th,Jirawat Jannet,5,ใช้ง่ายดีครับ แต่ก็ง่ายจนไม่รู้ว่าเอาไว้ใช้ทำอะไร 555 แต่คิดว่าน่าจะมีอะไรแจ้งเตือนขึ้นมาตอนใช้ไปสักพักล่ะมั้ง / สามารถแนบรูปได้นะครับ ตรงที่ถ่ายรูปจะมี icon ขวาล่าง ที่เลือกรูปในเครื่องได้," Easy to use. But it's so easy that I don't know what to use for it, haha, but I think there will be a notification when using it for a while / can attach a picture. Where to take photos, there is an icon in the lower right that allows you to select a picture in your device ",th, Easy to use  But it s so easy that I don t know what to use for it  haha  but I think there will be a notification when using it for a while   can attach a picture  Where to take photos  there is an icon in the lower right that allows you to select a picture in your device ,Domain_Specific,attach,0.05,Positive,0,,1,0,,0,0,0,0
