Omar Haggag,,,,,,,,,,
Date,AppID,AppName,Country,Version,Author,Rating,Title,Review,Title Review,Detected Language
2020-05-04 01:32:33,1505756398,Hayat Eve Sığar,tr,1.0.7,Cemmildon,4,Basarili ancak gelistirilmeli,Bircok yeni ozellik koyuluyor ve vatandasin en iyi sekilde hizmet almasi isteniyor anliyorum ancak surumu guncelleyince yakinlarim bir anda yok oldu. Ayrica ana sayfada cumle sonu gelmeden bir anda bitiyor riskiniz diyip. Yaptigim denemede bunun bluetooth kapali oldugu icin oldugunu farkettim. Lutfen bu tarz uyarilar koyarsaniz ana sayfaya cunku tam yeterli olmamis orada yapilan aciklama. Kolayliklar diliyorum.,Successful but need to be improved I understand that many new features are being put in place and citizens are required to receive the best service  but when I updated my version  my relatives disappeared suddenly. Also  on the main page  you risk ending the phrase without ending. In my experiment I realized that this is because the bluetooth is off. Please put such warnings on the main page because the explanation made there is not enough. I wish you convenience.,tr
2020-05-04 01:21:54,1505756398,Hayat Eve Sığar,tr,1.0.7,Merve Efe,5,Yoğun Haritası Ulaşım Sorunu,iPhone 8 plus cihazımda yoğunluk haritası görüntüleyemiyorum.,Busy Map Transportation Problem I cannot display a density map on my iPhone 8 plus.,tr
2020-05-04 01:16:38,1505756398,Hayat Eve Sığar,tr,1.0.7,soygel,1,Maske,21 yaşındayım maske  talebi yapmak istiyorum ama maske alma hakkınız bulunmamaktır diyor.,Mask says I'm 21 years old  I want to make a mask request  but you don't have the right to buy a mask.,tr
2020-05-04 01:13:51,1505756398,Hayat Eve Sığar,tr,1.0.7,blueway27,3,Hata,"Merhaba, yası 27 olarak göstermesine rağmen maske hakkınız bulunmamaktadır seklinde ekranda bir bug var kontrol eder misiniz",Error Hello  although it shows the age as 27  there is a bug on the screen stating that you do not have the mask right.,tr
2020-05-04 00:53:20,1505756398,Hayat Eve Sığar,tr,1.0.7,halilGüneş,5,Uygulama içi açıklamalar !?,"Uygulama güzel görünüyor kullanıcı sayısı arttıkça daha da gelişir, fakat uygulama içi açıklamalar yetersiz, risk haritası var fakat hangi renk ne anlama geliyor yazılmamış tamam mavi sarı yeşil kırmızı insan tahmin edebiliyor fakat yinede belirtilmeliydi diye düşünüyorum, ve haritaya tıklayıp otobüs duraklarını ya da hastaneyi işaretlediğimde göstermesi güzel fakat uygulamadan çıkmadıkça yaptığımız seçimi iptal edemiyoruz, ve bende şu risk grubu görünüyor bunu hiç anlamadım “Konum verinizden dolayı geçici olarak riskiniz...” yazıyor bu ne anlam ifade ediyor anlayamadım. Umarım yazılımcı arkadaşlarımız bu tip sorunları giderir ve uygulamayı sürekli güncel tutarlar. Uygulama için emeği geçen herkese teşekkürler.",In-app explanations!? The application looks good  it develops as the number of users increases  but the in-app descriptions are insufficient  there is a risk map  but what color does not mean it is not written ok blue yellow green red people can guess but still should be specified  and it shows when I click on the map and mark the bus stops or the hospital. nice but we cannot cancel the selection we made unless we quit the application  and I have the following risk group. I hope our software developers fix such problems and keep the application up-to-date. Thanks to everyone who contributed to the application.,tr
2020-05-04 00:51:28,1505756398,Hayat Eve Sığar,tr,1.0.7,nadir 34,3,Hata,"Bütün bilgilerimi eksiksiz giriyorum eşleşme sağlanamadı diyor belki yogunluktandır dedim ama 1 haftadır aynı sorunla karşılaşıyorum.Aile bireylerimin telefnlarındanda denedim aynı hatayı veriyor 
Çözüm bulursanız sevinirim","Error I enter all my information completely  it says that it could not be matched  I said maybe it is intense  but I have been facing the same problem for 1 week.
I will be glad if you find a solution",tr
2020-05-04 00:36:50,1505756398,Hayat Eve Sığar,tr,1.0.7,ihsan 0671,3,Maske,Güncelleme de yaptım ama halen maske kodu yok nasıl olacak,I also did a Mask Update  but there is still no mask code.,tr
2020-05-04 00:22:30,1505756398,Hayat Eve Sığar,tr,1.0.7,Rukhia,2,Maske talep edemiyorum,Maske sıparışı veremiyorum 40 yaşım var ama uygulama “şu an adınıza tanımlı bir kod yada maske alma hakkınız  bulunmakta “ yazıyor bitardımci olursanız çok sevinirim,"I cannot request a mask. I cannot order a mask. I am 40 years old  but the application says ""you have the right to buy a defined code or a mask for you"".",tr
2020-05-04 00:19:28,1505756398,Hayat Eve Sığar,tr,1.0.7,Yturan75,1,Yaşım 44 olmasına rağmen maske alamayacağım yazıyor,Maske başvurusunu app üzerinden yaptım fakat “65 yaş üstü ve 20 yaş altı kullanıcıların sokağa çıkma yasağı bulunduğu “ için maske takebim reddediliyor. Fakat yaşım 44. Uygulamanın hesabım kısmında yazdığı gibi. Yani uygulama kendi içinde çelişiyor! Eğer Uygulama e nabiz a bir şekilde bağlıysa orada küçük kızım çocuklarım kısmında hesabı aynı profil içinde. O yüzden böyle bir bug olabilir.,"It says that I cannot buy a mask even though I am 44 years old. I made the application for a mask through the app  but because ""users over 65 and under 20 have a curfew""  my mask is denied. But my age is 44. As the app says in my account section. So the application contradicts itself! If the App is connected to Nabiz in some way  there is my little daughter and her account in the same profile. That's why there may be such a bug.",tr
2020-05-04 00:08:15,1505756398,Hayat Eve Sığar,tr,1.0.7,knrta,1,28 yaşındayım bana maske alma hakkınız bulunmamaktadır diyor şaka heralde,Gerçekten şaka olmalı 28 yaşındayım bana maske alma hakkınız bulunmamaktadır diyor,I am 28 years old  he tells me that you do not have the right to buy a mask  it must be a joke.,tr
2020-05-04 00:07:39,1505756398,Hayat Eve Sığar,tr,1.0.7,gddsxb,1,"Girilemiyor,yardım...",Telefon numarası giriliyor ilerlemiyor şifre gelmiyor,Cannot enter  help ... Entering the phone number  not proceeding  no password,tr
2020-05-03 23:54:03,1505756398,Hayat Eve Sığar,tr,1.0.7,YkslKml,1,I phone 5,I phone 5 programa girmiyor, I phone 5 I phone 5 programa girmiyor ,en
2020-05-03 23:45:59,1505756398,Hayat Eve Sığar,tr,1.0.7,zgzkrky,1,Maske için kod,Maske almak için kod almaya calısıyrm her seferinde adıma kayıtlı kod yoktu dıyor ben orta yaş biriyim 20 altı veya 65 yaş sonrası degılım neden maske alamıyrm anlam veremedım,Code for the mask I try to get a code to buy a mask Every time it says there is no code registered to my name I am a middle-aged person  not under 20 or 65 years old  I don't understand why I can't buy a mask,tr
2020-05-03 23:45:40,1505756398,Hayat Eve Sığar,tr,1.0.7,"B""k gibi.",3,Maske talebi yapılamıyor,20 yaş altı 65 yaş üzeri maske talebinde bulunamaz uyarısı veriyor maske talebinde bulunmaya izin vermiyor. Yaş 29 bilgiler uygulamada teyitli. Hata var talep konusunda,Cannot request a mask. It warns that under the age of 20 and above the age of 65 cannot request a mask. Age 29 information is confirmed in the application. There is an error about the request,tr
2020-05-03 23:44:28,1505756398,Hayat Eve Sığar,tr,1.0.7,MithrandiR001,1,Yaş Sorunu,Yaş sorunu yaşıyorum daha öncesinde yükleyip silmiştim uygulamayı yeni gelen maske alma güncellemesiyle tekrar yükledim ancak yaş 0 gözüküyo ve düzeltemiyorum.,Age Problem I have an age problem  I have installed and deleted it before  I reinstalled the application with the new mask update  but age is 0 and I can't fix it.,tr
2020-05-03 23:37:15,1505756398,Hayat Eve Sığar,tr,1.0.7,karadayı0755,5,Tebrikler,"Uygulama gayet güzel eminimki ilerleyen zamanlarda daha iyi güzel hal alacaktır 
Kullanıcı arkadaşlara desteklerinizi esirgemeyin 
İlerleyen Zaman’larda daha güzel olacaktır tebrik ederim sizleri","Congratulations  the application is very good  I am sure it will be better in the future.
Do not deny support to fellow users
It will be better in the Later Times  I congratulate you.",tr
2020-05-03 23:34:26,1505756398,Hayat Eve Sığar,tr,1.0.7,aknozr,1,Dalga geçiyorlar sanırım,36 yaşındayım sisteme bilgilerimi doğru ve eksiksiz girdim maske talebinde bulunduğumda 65 üstü ve 20 yaş altı sokağa çıkma yasağı olduğunundan maske talep hakkım olmadığını belirten komik ve saçma uyarıyı alıyorum.Daha önce PTT ve E-devlet üzerinden yaptığım talepler de işleme alınmadı.,They are kidding  I think I am 36 years old  I entered my information correctly and completely in the system.When I request a mask  I receive a funny and ridiculous warning that I do not have the right to request a mask because there is a curfew over 65 and under 20.,tr
2020-05-03 23:29:45,1505756398,Hayat Eve Sığar,tr,1.0.7,Mehmetorhank,4,MASKE TALEBİ,"Uygulama gayet başarılı. Eğer insanlarımız amacına uygun olarak kullanırsa bir sistem haline daha çabuk gelebilir ve daha fazla bilgiye ulaşılabilir. Ancak yeni gelen sekmede maske talebinde bulunduğumda, kod veya maske alma hakkınız bulunmamakta diyor. 20 yaş altı veya 65 yaş üzeri biri değilim. Neden bu hatayı aldığımı anlayamadım",MASK REQUEST The application is very successful. If our people use it appropriately  it can become a system faster and more information can be accessed. However  when I request a mask in the new tab  it says that you do not have the right to receive a code or a mask. I'm not under 20 or over 65. Couldn't understand why I was getting this error,tr
2020-05-03 23:18:14,1505756398,Hayat Eve Sığar,tr,1.0.7,CagriY,2,Kitleniyor,"Sürekli kitlenip duruyor, hızlı şekilde yeni versiyon çıkmalı.",Locking It keeps getting stuck  a new version should be released quickly.,tr
2020-05-03 23:12:39,1505756398,Hayat Eve Sığar,tr,1.0.7,maskeyaş,3,Yaş uyarısı,Yaşım 30 gözükmesine rağmen maske başvurusunda 20 ve 65 yaş uyarısı veriyor ve kod çıkmıyor. Her yerden başvuru yapmama rağmen ne mesaj ne kod var. Sorunu nasıl çözebilirim?,Age warning Although my age appears to be 30  it gives 20 and 65 age warning in the mask application and the code does not appear. Although I apply from anywhere  there is no message or code. How can I solve the problem?,tr
2020-05-03 23:12:30,1505756398,Hayat Eve Sığar,tr,1.0.7,ayyume,1,kod gelmiyor,ilk günden beri düzenli olarak deniyorum ama kod gelmiyor bir işi de düzgün yapın faydalanalım,The code does not come  I have been trying regularly since the first day  but the code does not come  and do a job properly.,tr
2020-05-03 23:09:46,1505756398,Hayat Eve Sığar,tr,1.0.7,özge!,1,Maske temini,22 yaşında olmama rağmen uygulamadan maske başvurusu sağlayamıyorum . 20 yaş altı ve 65 yaş üstü sokağa çıkma yasağı bulunduğundan hakkım yokmuş . Benim çıkma yasağım bulunmuyor . Ayrıca uygulamam sürekli hata veriyor . Geliştirilmeli ve halka öyle sunulmalı !,Although I am 22 years old  I cannot apply for a mask without applying. I had no right  as there is a curfew under 20 and over 65. I do not have a ban. Also my application keeps giving errors. It must be developed and presented to the public as such!,tr
2020-05-03 23:09:23,1505756398,Hayat Eve Sığar,tr,1.0.7,müdür15,5,Maske,Maske talep edemiyorum. 43 yaşındayım ve “hesabım” bölümünde yaşımında doğru olmasına rağmen yaş kısıtlaması (20-65) nedeniyle hakkımın bulunmadığı belirtiliyor. Düzeltilmesini talep ederim. Şimdiden teşekkür ederim,"Mask I cannot request a mask. I am 43 years old and it is stated in the ""My Account"" section that I am not entitled due to the age restriction (20-65) although it is correct at my age. I request it to be corrected. Thank you from now",tr
2020-05-03 23:09:17,1505756398,Hayat Eve Sığar,tr,1.0.7,frdundar,1,Maske Talebi,Maske talebinde bulundum.”Maske alma hakkınız yok” diyor.Yaşım 45,"Request for Masks I requested a mask. He says ""You do not have the right to buy a mask.""",tr
2020-05-03 23:05:52,1505756398,Hayat Eve Sığar,tr,1.0.7,by-nedim,5,Başarılar,"Güzel bir adım başarılarınızın devamını dilerim üreten türkiye yolunda atılan küçük bir adım olsada ülkem adına büyük bir adım..
Naçizane bir isteğim olucak ekran tema seçeceği ve adım sayar gibi eklentiler sağlığa dair güzel sözler,Hayata dair güzel paylaşımlar metin köşe yazısı gibi dünyada sağlık gibi eklentiler olursa daha okumaya ilği çekmeye yönelik eklentiler..
Yinede sağolun bu başarıların hergün daim olmasını dilerim.","Success on behalf of my country is a big step in if a small step towards a nice turkey-producing step and I wish you continued success ..
If I have a humble request to choose a screen theme and add-ons such as pedometer  good words about health  beautiful posts about life  text column  if there are add-ons such as health in the world  add-ons to attract more attention to reading ..
Thanks anyway  I wish these successes to happen every day.",tr
2020-05-03 22:58:44,1505756398,Hayat Eve Sığar,tr,1.0.7,mehmetali4848,1,Maske 2 aydır yok,2 aydır maske gelmiyor ve alamıyoruz 5 defa 184 e şikayet ettim geri dönen yok uygulamadan alınca maskenizi aldınız diyor şaka gibisiniz.,The mask has not been used for 2 months. We have not received a mask for 2 months and we have not been able to get it. I complained to 184 5 times.,tr
2020-05-03 22:58:07,1505756398,Hayat Eve Sığar,tr,1.0.7,Özel HAREKATÇI,1,Sistem Bozuk,39 yaşındayım. Sistem onay vermiyor YUH MASKE HAKKIM YOK MUŞŞŞŞ. AFERİM BE!!!,System Corrupted I'm 39 years old. The system does not approve YUH MASKE HAKKIM YOK MUŞŞŞŞ. BE MY DESTINY !!!,tr
2020-05-03 22:57:05,1505756398,Hayat Eve Sığar,tr,1.0.7,mehmet knk,5,Kırmızı/Yeşil/Mor/Sarı,"Bu renklerin anlamı nedir? 
Açıklayabilirmisiniz?
Kırmızı
Yeşil
Sarı
Mor","Red / Green / Purple / Yellow What do these colors mean?
Can you explain?
Red
Green
Yellow
Purple",tr
2020-05-03 22:56:42,1505756398,Hayat Eve Sığar,tr,1.0.7,demir5ss,1,"Konum,kod.","Fikren  güzel  uygulama,
eksiği şu konumu apple da doğru  ve ilk sefer de  bulmuyor  bulmuyor;
bulduğunda  yanlış  yeri  gösteriyor.  Altı defa denedim; üçünde konum  bilgisi yetersiz ,geçersiz  gibi  bir  ibare vardı. Daha sonra  uygulamayı  silip,yeniden  yükledim ve  numaramı  girdiğim halde  numaramı  kabul etmedi haliylede kod  gelmedi. Çöüzümü nasıl olacak  ?","The location code. Nice application with your idea 
The shortcoming is that Apple does not find the right position and does not find it the first time;
when it finds it  it points to the wrong place. I tried six times; in three of them there was a statement that the location information was insufficient  invalid. Later  I deleted the application and reinstalled it and even though I entered my number  he did not accept my number and the code did not come. How will the solution be?",tr
2020-05-03 22:52:39,1505756398,Hayat Eve Sığar,tr,1.0.7,Baristutuncu,4,Yaş Hatası,"Hayat eve sığar uygulamasında yaşım sıfır “0” olarak gözüküyor, bundan dolayı maske talebinde bulunamıyorum, e devlet üzerinde maske talebinde bulunmama rağmen herhangi bir ger dönüş kod manasında ya da eczaneye gittiğimde adım üstüne bir maske talebi gözükmemektedir. Geri dönüşünüzü bekliyorum.","Age Error In Life fits home application  my age appears to be zero as ""0""  therefore I cannot request a mask  although I have requested a mask on the state  there is no request for a mask in the sense of any return code or when I go to the pharmacy. I am waiting for your return.",tr
2020-05-03 22:50:59,1505756398,Hayat Eve Sığar,tr,1.0.7,Kurukan06,5,Son güncellemeden sonra uygulama verimli çalışmıyor,Son güllemeden sonra ne yoğunluk nede diğer sekmeler çalışmıyor son güncellemeden önce gayet hızlı ve verimli işliyordu,After the last update  the application is not working efficiently. After the last laugh  neither the intensity nor the other tabs are working  it was working very quickly and efficiently before the last update.,tr
2020-05-03 22:42:58,1505756398,Hayat Eve Sığar,tr,1.0.7,NEO THE NEW,4,karşılaştığım hatalar,çok yararlı bir uygulama olma potansiyeline sahip ilerde başka uygulamalara da temel olması muhtemel. maske talebi kısmında yaşımın uygun olmadığını 20 yaş altı ve 65 yaş üstü vatandaşların hakkı olmadığı yazıyor halbuki hakkım var. ayrıca haritalarda veri görmek çok uzun sürüyor yüklenmiyor bi kaç kere açıp kapatmam gerekiyor. son olarak bluetooth bağlantısına izin vermeme rağmen sürekli soruyor.,The bugs I have encountered have the potential to be a very useful application  and it is likely to be the basis for other applications in the future. In the mask request section  it says that my age is not appropriate  citizens under 20 and over 65 have no right  but I have a right. Also  it takes too long to see data on maps  it doesn't load  I have to turn it on and off several times. Finally  although I allow the bluetooth connection  it constantly asks.,tr
2020-05-03 22:42:27,1505756398,Hayat Eve Sığar,tr,1.0.7,UmutDeniz133,1,Hiçbir işe yaramıyor,Maske talep etme fonksiyonu gelmiş diye tekrar yükledim ama hakkınız yok diyor. Kime yolladınız milyonlarca maskeyi? Bir işi de yüzünüze gözünüze bulaştırmayın.,It doesn't work at all. I reinstalled it because the mask request function has come  but it says you don't have the right. To whom did you send the millions of masks? Don't mess with a job either.,tr
2020-05-03 22:41:07,1505756398,Hayat Eve Sığar,tr,1.0.7,Acayibimdirrrr,5,Maske Talep Hakkında...,"Maske Talep bölümünde yeni kod oluşturulmasına ne kadar süre kaldığını belirtilmesi güzel olurdu. 
İhtiyaç bakımından uygulamanın faaliyete geçmesi sevindiricidir. Yeni uygulama olduğu için veriler (risk yoğunluğu) zamanla düzene geçicektir diye umuyorum. 
Sağlık Bakanlığına teşekkür ederim","About Mask Demand ... It would be nice to state how much time is left until the new code is generated in the Mask Request section.
It is pleasing that the application has become operational in terms of needs. As it is a new application  I hope that the data (risk density) will be streamlined over time.
Thank you to the Ministry of Health",tr
2020-05-03 22:37:43,1505756398,Hayat Eve Sığar,tr,1.0.7,Ferudun.,5,👏,Güzel bir uygulama emeği geçen herkesin ellerine sağlık...,👏 Good health to everyone who contributed to a good application ...,tr
2020-05-03 22:24:14,1505756398,Hayat Eve Sığar,tr,1.0.7,unexpected👏,3,Maske ???,32 yaşındayım ama maske kodu alma yetkiniz yoktur diyor uygulama 😲 Şu virüs bitmeden maskelerimizi bir türlü alamayacağız sanırım. Yardımcı olursanız sevinirim,Mask ??? I am 32 years old  but the application says you are not authorized to get the mask code 😲 I guess we will not be able to get our masks before this virus is over. I will be glad if you help,tr
2020-05-03 22:23:22,1505756398,Hayat Eve Sığar,tr,1.0.7,oğğğz,5,Mükemmel,Sağlık bakanlığına ne kadar teşekkür etsek az çok iyi çalışan bir uygulama ellerine sağlık,No matter how much we thank the excellent Ministry of Health  it is a more or less good practice.,tr
2020-05-03 22:23:08,1505756398,Hayat Eve Sığar,tr,1.0.7,Gnn0666,1,Maske,Şu ana kadar hiçbir yerden talep etmemize rağmen maske alamadık sisteminiz bir işe yaramıyor maske hakkımızın olmadığını belirtiyor  o zaman neden bu sekmeyi koydunuz?Ayrıca aksaklıkları belirtmemiz için size direk mesaj yazabilmeliyiz.,Mask Although we have requested it from nowhere  we have not been able to buy a mask  your system does not work  it states that we do not have the right to mask  then why did you put this tab?,tr
2020-05-03 22:19:29,1505756398,Hayat Eve Sığar,tr,1.0.7,Warriorprens,2,Maske için kod vermiyor,Maske kodu dışında uygulama başarılı.,Does not give code for mask Application except mask code successful.,tr
2020-05-03 22:15:54,1505756398,Hayat Eve Sığar,tr,1.0.7,Gumemre,5,Çok iyi,Uygulama çok iş görüyor. Yeni ancak geliştirilirse sağlık sektöründe gelecek yıllarda da faydalınabilir. Özellikle e devlet ile bağlantı kurularak e nabız ile gelecek de çıkabilcek salgın vb durumlarda kullanılabilir ki aynı zamanda kısa sürede geliştirilirse bu uygulama çindeki gibi qr kod gibi sağlıklıyım işareti ile marketlere vb yerlerede girilebilir.,Very good App works very well. If it is newly developed  it can be useful in the health sector in the coming years. Especially by establishing a connection with the e-government  it can be used in cases of epidemics that may come with a pulse  and if it is developed in a short time  this application can be entered into markets with a healthy sign like qr code.,tr
2020-05-03 22:15:22,1505756398,Hayat Eve Sığar,tr,1.0.7,hsariboğa,5,Destek,Lütfen uygulamayı destekleyin daha iyi olacaktır.,Support Please support the application will be better.,tr
2020-05-03 22:13:22,1505756398,Hayat Eve Sığar,tr,1.0.7,Sarper Yasin MUTLUBAY,1,Maske talep hakkımız yokmuş,Uygulamadan maske talebi yapılabilir diyor ancak talep yapmak isteyince 20 yaş altı ile 65 yaş üstü talep edemez diyor. Ben 31 yaşındayım saçmalık resmen,We do not have the right to request a mask. He says that a mask request can be made from the application  but when he wants to make a request  he says  he cannot request under 20 and over 65. I'm 31 years old  it's official,tr
2020-05-03 22:12:52,1505756398,Hayat Eve Sığar,tr,1.0.7,DiAmDiOs,4,Tekrar giremiyorum,Hesabı sildim yükledim tekrar açınca kayıtlı olduğum için giremiyorum eski kayıtımı da açamıyorum,I cannot login again I deleted the account  loaded it  I opened it again  I cannot login because I am registered  I cannot open my old registration either,tr
2020-05-03 22:12:01,1505756398,Hayat Eve Sığar,tr,1.0.7,dogi12589,5,Maske kodu,Uygulamayı güncelledim maske kodu geldi.,Mask code I updated the application  mask code came.,tr
2020-05-03 22:06:19,1505756398,Hayat Eve Sığar,tr,1.0.7,freewill~,1,Çok kötü,Maske talep et tıkladım. Maskenizi aldınız diyor. Aldığımın üstünden 12 gün geçti.,Too bad I clicked Request a mask. He says you got your mask. It's been 12 days since I bought it.,tr
2020-05-03 22:04:06,1505756398,Hayat Eve Sığar,tr,1.0.7,Erman_1,1,Rezalet,Maskeler nerde? Kod nerde? Sms nerde? Vergi toplarken iyi tabi. 10 kuruşluk maske vermeye gelince “hakkınız yok”.,Where are the Masks of Disgrace? Where's the code? Where is sms? Good for collecting taxes. “You have no right” when it comes to giving a 10-penny mask.,tr
2020-05-03 21:50:17,1505756398,Hayat Eve Sığar,tr,1.0.7,duyguuc,5,Maske kodu alamıyorum...,"27 yaşındayım, ama maske kodu almak için girdiğimde adınıza kayıt bulunamadı 65 yaş üstü veya 20 yaş altı iseniz alamazsınız diyor... yine maske alamadım...",I cannot get a mask code ... I am 27 years old  but when I entered to get a mask code  no registration was found for your name. If you are over 65 or under 20  it says you cannot get a mask again ...,tr
2020-05-03 21:44:30,1505756398,Hayat Eve Sığar,tr,1.0.7,eminet86,3,Maske talebi,Talep yaptım 65 yaş üstü ve 20 yaş altı alamaz mesajı alıyorum. Her iki grupta da değilim hata mesajını kontrol eder misiniz,Mask request I made a request. I am getting the message that over 65 and under 20 cannot be received. I'm not in both groups  can you check the error message,tr
2020-05-03 21:42:39,1505756398,Hayat Eve Sığar,tr,1.0.7,ertashakan,5,Yoğunluk haritası,Yoğunluk haritası risklilerin hareketlerine göre gündem güne güncellenebilir,Density map Density map can be updated according to the movements of the risky people.,tr
2020-05-03 21:31:18,1505756398,Hayat Eve Sığar,tr,1.0.7,Gzm_e,3,Maske talebi veri hatası,Maske talep ekranında 65 yaş üstü ve 20 yaş altına sokağa çıkma yasağı olduğundan maske talep etme hakkınız yoktur diyor. Buraya kadar her şey çok güzel ama ben 33 yaşındayım :( uygulamayı sıklıkla kullanan biri olarak böyle bir hata ile karşılaşmak üzücü...,Mask request data error It says on the mask request screen  you do not have the right to request a mask because there is a curfew above the age of 65 and under 20. So far everything is very good but I am 33 years old :( as someone who uses the application frequently  it is sad to encounter such an error ...,tr
2020-05-03 21:28:06,1505756398,Hayat Eve Sığar,tr,1.0.7,melikhan üreten,5,MASKE KODU İÇİN YARDIM LÜTFEN...,"Eşimin telefonu benim üstüme kayıtlı olduğu için maske kodu alamıyoruz, bu dönemde telefonlar çok yoğun olduğu için hiç bir telefon hattından yetkiliye ulaşmak mümkün değil lütfen yardımcı olur musunuz?",HELP FOR MASK CODE PLEASE ... Since my wife's phone is registered on me  we cannot get a mask code  during this period  it is not possible to reach the authorized person from any phone line because the phones are very busy  please help?,tr
2020-05-03 21:22:58,1505756398,Hayat Eve Sığar,tr,1.0.7,Umidov,3,Maske kodu,Maske talep ediyorum kod ya da maske hakkınız yok diyor ???,Mask code I request a mask  it says you do not have a code or mask right ???,tr
2020-05-03 21:20:37,1505756398,Hayat Eve Sığar,tr,1.0.7,Munvec,3,Profil duzenleme problemi,Yaşım ‘0’ gözüküyor. Profil güncelleme olmadığı için maske talep edemiyorum,Profile editing problem My age appears to be '0'. I cannot request a mask because the profile is not updated,tr
2020-05-03 21:20:18,1505756398,Hayat Eve Sığar,tr,1.0.7,Quikaqs,2,Maske talebi,Merhaba maske talebi yaptığımda adınıza şuan adınıza tanımlı bir kod yada maske alma hakkınız bulunmamaktadır. Yaş aralığım 20 ila  65 arasındadır,Mask request Hello.When I make a mask request  you do not have the right to get a code or a mask defined for you. My age range is between 20 and 65,tr
2020-05-03 21:16:28,1505756398,Hayat Eve Sığar,tr,1.0.7,dağcı081,5,Maske talebi,Maske talep ettim adınıza tanımlı maske hakkınız bulunmamaktadır diyor yaş 35 ne alaka. ( ilk defa talep ettim),Request for a mask I requested a mask  it says that you do not have the right to a mask defined in your name  age 35  what is the relevance. (first time I requested),tr
2020-05-03 21:15:24,1505756398,Hayat Eve Sığar,tr,1.0.7,gizemdbilgin,4,yardim,numarami degistirdigim icin yeni numaramla sisteme giris yaptigimda tc kimlik numarami kabul etmedi. yardim ederseniz sevinirim,As I changed my help number  when I entered the system with my new number  my TC ID number was not accepted. I will be glad if you help me,tr
2020-05-03 21:15:02,1505756398,Hayat Eve Sığar,tr,1.0.7,necmi42,1,iphone 5 sorunu,ios 10.3.4 yuklu olmasina ragmen kesinlike uyumsuz. Uygulama acilmiyor.,iPhone 5 problem is definitely incompatible even though the iOS 10.3.4 is installed. The application does not open.,tr
2020-05-03 21:14:34,1505756398,Hayat Eve Sığar,tr,1.0.7,linux4434,1,UYGULAMAYA GİREMİYORUM,iPhone 5 sürüm 10.3.4 ancak Kodu girdikten sonra atıyor ilerleyemiyorum,I CANNOT ENTER THE APP iPhone 5 version 10.3.4 but after entering the code  I cannot proceed,tr
2020-05-03 21:13:04,1505756398,Hayat Eve Sığar,tr,1.0.7,Amedow,4,Başarılar,"Genel olarak güzel bir çalışma olmuş. Gittikçe iyileşiyor. Uygulamayı az önce güncelledim ve maske menüsünü kullanmak istedim. Henüz e-devletten kod gelmedi( 2 hafta geçti) veya eczaneden maske almadım ek olarak yaşım 35 ama banada 65 yaş üstü ve 20 yaş altı uyarısını verdi, maske alma hakkım yokmuş :) bi gariplik yok mu ? 
Teşekkürler","Achievements Overall it was a good work. It is getting better. I just updated the app and wanted to use the mask menu. I haven't received a code from the e-government yet (2 weeks have passed) or I have not bought a mask from the pharmacy  in addition  I am 35 years old  but it gave me the warning for over 65 and under 20 years old  I do not have the right to buy a mask :) Isn't it strange?
Thank you",tr
2020-05-03 21:12:51,1505756398,Hayat Eve Sığar,tr,1.0.7,müdür2147,1,Maske,35 yaşındayım bana maske talebi vermiyor. Neden acaba,The mask is 35 years old  it doesn't give me a request for a mask. I wonder why,tr
2020-05-03 21:03:16,1505756398,Hayat Eve Sığar,tr,1.0.7,mlke12,5,Kayıt olamıyorum,Gerekli bilgilerimi girmeme rağmen eşleşme sağlanamadı ibaresi çıkıyor. Yardımcı olursanız çok sevinirim,I cannot register. Although I have entered the required information  a match was not reached. I would be glad if you help,tr
2020-05-03 21:02:07,1505756398,Hayat Eve Sığar,tr,1.0.7,MertcanGokgoz,5,Güvenlik app,"Türk telekom geliştiriyor uygulamayı her sürümü test ediyorum şimdilik kvkk aykırı bir durum çıkmadı, takipteyim. Sağlık bakanlığına gidiyor veriler kafasında kuşku olan şimdilik korkmasın aksi durum olursa bu yorum güncellenecek. Gönül rahatlığı ile kullanın şimdilik. Mis gibi uygulama iphone 11 de sorunsuz akıyor...",Turkish telecom is developing the security app  I am testing every version of the application. For now  there is no contradiction to the kvkk  I'm following. Going to the Ministry of Health  the data is in doubt  do not be afraid for now  otherwise this comment will be updated. Use it with peace of mind for now. Like Mis  the application flows smoothly on the iphone 11 ...,tr
2020-05-03 21:01:39,1505756398,Hayat Eve Sığar,tr,1.0.7,metzng,2,Sorun,Maske talebi yaptım ancak maske talep hakkınız yok deniyor yaş 33 olmasına rağmen,Problem: I made a mask request  but it is said that you do not have the right to request a mask even though the age is 33,tr
2020-05-03 20:59:12,1505756398,Hayat Eve Sığar,tr,1.0.7,Atasss,3,iOS,"iPhone 5 kullanıyorum iOS 10 sürümü var fakat doğrulama kodunu girdim uygulama son adıma gelip attı beni ve artık uygulamaya girmeden atıyor direk lütfen bunu çözümleyin bizde rahat rahat kullanalım uygulamamızı. 
İyi çalışmalar.","I am using iOS iPhone 5  there is iOS 10 version  but I entered the verification code  the application came to the last step and threw me and now it is throwing me without entering the application.
Good work.",tr
